CustomerID,Segment,RecommendedProducts
16667.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16671.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16673.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16674.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16675.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16677.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16679.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16683.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16687.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16689.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16691.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16692.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16694.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16695.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16696.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16697.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16698.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16699.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16702.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16704.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16707.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16708.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16714.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16715.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16721.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16723.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16724.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16725.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16727.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16728.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16730.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16731.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16733.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16736.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16738.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16740.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16741.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16749.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16750.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16751.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16752.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16753.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16754.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
16755.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16756.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16757.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16758.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16760.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16761.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16762.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16765.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16766.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16769.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16772.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16778.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16780.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16781.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16783.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16785.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16786.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16787.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16788.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16789.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16792.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16793.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16795.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16796.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16797.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16798.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16799.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16800.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16801.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16802.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16803.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16804.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16805.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16806.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16807.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16808.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16810.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16812.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16815.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16816.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16819.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16820.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16821.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16822.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16826.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16827.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16828.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16829.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16831.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16832.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16834.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16835.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16838.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16840.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16842.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
16844.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16845.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16849.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16850.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16851.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16852.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16854.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16855.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
16857.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
16860.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
