CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,ActiveMonths,FirstPurchase,LastPurchase,Churn
17605.0,590,1,160.75,12.365384615384615,71,1,2010-04-28 14:45:00,2010-04-28 14:45:00,1
17606.0,737,1,87.30000000000001,14.550000000000002,42,1,2009-12-02 13:32:00,2009-12-02 13:32:00,1
17607.0,376,1,333.81,15.173181818181819,269,1,2010-11-28 13:11:00,2010-11-28 13:11:00,1
17608.0,33,4,488.06,3.069559748427673,528,3,2010-04-11 13:37:00,2011-11-06 13:06:00,0
17609.0,41,11,1887.8999999999999,4.903636363636363,1321,7,2010-04-09 16:54:00,2011-10-30 12:28:00,0
17610.0,540,5,1511.94,9.817792207792207,893,4,2009-12-06 16:07:00,2010-06-17 16:34:00,1
17611.0,7,28,8337.53,7.497778776978418,5341,11,2009-12-01 13:29:00,2011-12-02 13:29:00,0
17612.0,53,18,5394.86,15.867235294117647,3521,11,2009-12-17 11:59:00,2011-10-17 14:59:00,0
17613.0,23,14,4544.55,14.851470588235294,2490,9,2011-02-07 11:20:00,2011-11-17 10:51:00,0
17614.0,57,1,386.32,3.9420408163265304,235,1,2011-10-13 16:01:00,2011-10-13 16:01:00,0
17615.0,130,6,721.8000000000001,12.889285714285716,378,4,2010-08-11 12:54:00,2011-08-01 14:06:00,0
17616.0,174,4,734.4,183.6,288,4,2010-09-14 10:43:00,2011-06-19 10:11:00,0
17617.0,559,1,385.19,21.399444444444445,249,1,2010-05-30 12:48:00,2010-05-30 12:48:00,1
17618.0,6,11,4001.64,11.2090756302521,1798,8,2010-01-24 11:03:00,2011-12-04 11:50:00,0
17619.0,312,1,214.37,2.896891891891892,124,1,2011-01-31 14:18:00,2011-01-31 14:18:00,1
17620.0,60,1,81.44,20.36,60,1,2011-10-11 12:08:00,2011-10-11 12:08:00,0
17621.0,21,6,3175.12,48.10787878787879,1110,4,2010-10-04 09:37:00,2011-11-18 17:11:00,0
17622.0,598,2,1130.21,29.742368421052632,379,1,2010-04-20 13:38:00,2010-04-21 12:36:00,1
17623.0,33,7,2365.77,12.194690721649485,799,7,2009-12-14 14:36:00,2011-11-07 11:32:00,0
17624.0,15,4,1568.63,16.171443298969074,958,4,2009-12-20 12:35:00,2011-11-25 10:52:00,0
17625.0,18,8,5978.9,8.753879941434846,3505,8,2009-12-15 11:49:00,2011-11-21 13:36:00,0
17626.0,603,1,254.0,14.11111111111111,202,1,2010-04-16 12:15:00,2010-04-16 12:15:00,1
17627.0,479,1,296.36,29.636000000000003,676,1,2010-08-18 11:27:00,2010-08-18 11:27:00,1
17628.0,81,1,75.75,15.15,79,1,2011-09-19 15:21:00,2011-09-19 15:21:00,0
17629.0,6,10,2455.52,15.740512820512821,1903,7,2010-10-14 13:35:00,2011-12-04 10:56:00,0
17630.0,170,2,503.6,19.36923076923077,158,2,2011-04-21 14:03:00,2011-06-23 11:58:00,0
17631.0,2,7,998.49,14.470869565217392,591,5,2009-12-09 14:15:00,2011-12-08 09:47:00,0
17633.0,31,7,2057.39,20.37019801980198,899,3,2010-11-15 14:55:00,2011-11-08 13:25:00,0
17634.0,36,9,2358.59,7.96820945945946,838,8,2011-01-06 12:45:00,2011-11-03 13:09:00,0
17635.0,424,3,1265.58,17.10243243243243,770,3,2010-04-28 10:51:00,2010-10-11 15:12:00,1
17636.0,19,1,285.56,14.278,182,1,2011-11-20 14:40:00,2011-11-20 14:40:00,0
17637.0,31,2,547.0600000000001,15.630285714285716,280,2,2011-08-16 13:25:00,2011-11-08 12:51:00,0
17638.0,647,2,842.4000000000001,280.8,432,2,2009-12-18 09:58:00,2010-03-02 14:32:00,1
17639.0,276,6,615.17,7.7869620253164555,576,3,2010-08-13 11:59:00,2011-03-08 15:22:00,1
17640.0,87,6,3168.94,48.014242424242425,1692,4,2010-03-23 09:15:00,2011-09-14 09:13:00,0
17642.0,120,5,1824.49,16.893425925925925,1475,5,2009-12-05 16:01:00,2011-08-12 09:11:00,0
17643.0,373,2,439.7,14.183870967741935,226,2,2010-07-22 13:07:00,2010-12-01 14:38:00,1
17644.0,1,20,6028.6,18.436085626911318,3469,10,2010-02-16 08:44:00,2011-12-08 13:43:00,0
17646.0,219,12,3898.79,19.891785714285714,1308,10,2009-12-16 09:37:00,2011-05-04 13:17:00,1
17647.0,65,3,331.65999999999997,27.638333333333332,82,2,2010-02-08 14:39:00,2011-10-05 15:38:00,0
17648.0,61,5,2216.37,17.73096,954,4,2010-11-19 16:41:00,2011-10-10 09:41:00,0
17649.0,138,3,1578.89,16.111122448979593,723,2,2010-08-24 13:01:00,2011-07-24 15:53:00,0
17650.0,21,1,166.07999999999998,20.759999999999998,150,1,2011-11-18 14:52:00,2011-11-18 14:52:00,0
17651.0,12,16,5703.52,17.179277108433737,4086,5,2010-07-01 12:17:00,2011-11-28 10:29:00,0
17652.0,25,12,4867.72,18.794285714285714,2509,7,2011-03-03 14:05:00,2011-11-14 12:55:00,0
17653.0,37,4,1207.56,27.44454545454545,1409,3,2011-08-11 15:24:00,2011-11-03 12:46:00,0
17654.0,277,1,117.55,5.343181818181818,41,1,2011-03-07 13:17:00,2011-03-07 13:17:00,1
17655.0,11,9,2976.38,26.814234234234235,1268,6,2010-10-19 10:20:00,2011-11-29 11:34:00,0
17656.0,73,5,1674.69,20.423048780487804,1399,2,2011-08-03 10:45:00,2011-09-27 13:04:00,0
17657.0,430,1,126.0,18.0,60,1,2010-10-05 14:52:00,2010-10-05 14:52:00,1
17658.0,26,2,595.42,31.337894736842102,616,2,2011-05-12 15:23:00,2011-11-14 12:07:00,0
17659.0,17,14,3586.9900000000002,18.682239583333335,1752,7,2010-11-18 14:20:00,2011-11-22 13:29:00,0
17660.0,141,2,342.22,4.173414634146342,259,2,2009-12-02 16:02:00,2011-07-21 13:37:00,0
17662.0,662,2,412.92,27.528000000000002,184,2,2009-12-17 09:54:00,2010-02-16 09:38:00,1
17663.0,26,17,5175.83,21.74718487394958,2297,10,2010-03-04 11:42:00,2011-11-14 08:56:00,0
17664.0,19,4,1166.23,14.577875,1058,4,2010-03-29 17:17:00,2011-11-21 11:29:00,0
17665.0,493,1,563.1,29.63684210526316,690,1,2010-08-03 13:12:00,2010-08-03 13:12:00,1
17666.0,4,5,2047.8,46.54090909090909,1552,4,2010-06-30 12:03:00,2011-12-06 09:06:00,0
17667.0,66,9,3950.7,17.17695652173913,2192,6,2010-02-23 09:57:00,2011-10-04 14:32:00,0
17668.0,1,2,347.75,23.183333333333334,93,2,2011-11-01 14:45:00,2011-12-08 13:25:00,0
17669.0,43,10,6142.35,42.655208333333334,3505,6,2010-04-01 18:48:00,2011-10-28 08:53:00,0
17670.0,228,1,205.7,18.7,110,1,2011-04-26 09:12:00,2011-04-26 09:12:00,1
17671.0,16,5,2009.16,26.788800000000002,987,4,2010-11-29 11:53:00,2011-11-24 12:21:00,0
17672.0,50,7,5778.63,28.051601941747574,2758,5,2010-01-26 17:20:00,2011-10-20 14:18:00,0
17673.0,2,13,4173.88,8.232504930966469,3284,8,2010-03-19 14:02:00,2011-12-08 12:50:00,0
17674.0,74,2,551.04,20.40888888888889,672,2,2010-12-06 10:20:00,2011-09-26 13:35:00,0
17675.0,1,70,37642.48,33.72982078853047,16180,12,2009-12-10 16:10:00,2011-12-08 18:03:00,0
17676.0,4,10,2448.64,16.544864864864863,1764,5,2010-03-30 10:49:00,2011-12-05 15:16:00,0
17677.0,2,54,35058.46,51.18023357664234,20921,12,2009-12-16 11:23:00,2011-12-08 09:56:00,0
17678.0,264,2,599.76,21.419999999999998,368,2,2010-04-15 13:54:00,2011-03-21 11:52:00,1
17679.0,53,7,3577.61,44.16802469135803,1755,6,2009-12-03 17:32:00,2011-10-18 07:43:00,0
17680.0,24,3,497.45000000000005,24.872500000000002,155,2,2010-07-16 16:07:00,2011-11-16 12:42:00,0
17681.0,597,5,731.2,52.228571428571435,450,3,2010-01-15 11:53:00,2010-04-21 17:22:00,1
17682.0,10,11,4065.28,18.478545454545454,2281,9,2010-03-08 09:49:00,2011-11-29 15:59:00,0
17683.0,386,3,819.01,17.804565217391303,781,3,2010-06-03 17:15:00,2010-11-19 10:11:00,1
17684.0,44,1,239.41,15.960666666666667,145,1,2011-10-27 11:10:00,2011-10-27 11:10:00,0
17685.0,17,12,5454.95,27.550252525252525,3474,9,2010-02-11 13:44:00,2011-11-23 11:36:00,0
17686.0,7,9,8296.81,19.339883449883448,3583,7,2010-06-24 09:49:00,2011-12-02 15:39:00,0
17687.0,421,1,432.68,16.641538461538463,210,1,2010-10-15 12:30:00,2010-10-15 12:30:00,1
17688.0,394,1,304.2,16.010526315789473,114,1,2010-11-11 10:41:00,2010-11-11 10:41:00,1
17689.0,388,2,317.08,14.412727272727272,300,2,2010-08-22 13:54:00,2010-11-16 13:22:00,1
17690.0,30,20,6963.8,19.34388888888889,2939,10,2010-02-03 14:26:00,2011-11-09 15:17:00,0
17691.0,358,4,637.55,14.826744186046511,315,3,2010-06-11 11:50:00,2010-12-16 17:20:00,1
17692.0,127,12,2975.8,18.36913580246914,2338,9,2010-06-17 11:14:00,2011-08-04 14:01:00,0
17693.0,137,1,200.47,12.529375,231,1,2011-07-25 15:48:00,2011-07-25 15:48:00,0
17694.0,142,3,1695.97,20.937901234567903,1493,2,2010-05-26 08:27:00,2011-07-21 12:00:00,0
17695.0,132,5,1746.04,28.623606557377048,1809,5,2010-01-28 09:27:00,2011-07-31 10:40:00,0
17696.0,38,27,7679.59,21.039972602739727,5891,10,2009-12-10 17:09:00,2011-11-01 13:43:00,0
17697.0,236,1,338.95,17.839473684210525,93,1,2011-04-17 15:40:00,2011-04-17 15:40:00,1
17698.0,261,1,154.95,19.36875,93,1,2011-03-24 11:34:00,2011-03-24 11:34:00,1
17699.0,477,2,442.0,23.263157894736842,208,2,2010-05-27 11:53:00,2010-08-20 09:39:00,1
17700.0,17,14,6679.97,18.555472222222225,3469,10,2009-12-01 11:37:00,2011-11-23 11:51:00,0
17701.0,253,1,417.95,17.414583333333333,109,1,2011-04-01 12:25:00,2011-04-01 12:25:00,1
17702.0,30,6,3144.04,20.549281045751634,2153,4,2010-11-04 12:09:00,2011-11-09 16:03:00,0
17703.0,35,4,1094.84,14.036410256410255,897,4,2010-10-17 16:16:00,2011-11-04 15:51:00,0
17704.0,169,2,885.19,28.554516129032258,343,2,2011-04-14 09:28:00,2011-06-24 09:40:00,0
17705.0,3,11,2083.9,17.365833333333335,1301,8,2010-05-12 09:47:00,2011-12-06 13:45:00,0
17706.0,4,31,20272.15,27.506309362279513,7824,9,2010-01-19 12:13:00,2011-12-05 13:34:00,0
17707.0,185,8,609.3,25.3875,546,8,2009-12-07 12:19:00,2011-06-07 15:03:00,1
17708.0,188,4,884.1800000000001,12.11205479452055,387,4,2010-10-12 12:13:00,2011-06-05 10:12:00,1
17709.0,170,5,671.01,16.77525,295,3,2010-04-15 14:48:00,2011-06-23 11:55:00,0
17710.0,424,1,293.5,14.675,158,1,2010-10-12 07:49:00,2010-10-12 07:49:00,1
17711.0,11,2,385.1,16.743478260869566,246,2,2011-02-23 11:32:00,2011-11-29 11:40:00,0
17712.0,45,1,522.91,18.031379310344825,215,1,2011-10-26 12:28:00,2011-10-26 12:28:00,0
17713.0,382,4,1198.09,15.764342105263157,989,4,2010-06-09 09:33:00,2010-11-22 16:50:00,1
17714.0,321,5,1410.18,17.40962962962963,608,4,2010-07-14 10:41:00,2011-01-23 10:32:00,1
17715.0,201,2,489.59999999999997,244.79999999999998,576,2,2010-04-26 12:17:00,2011-05-23 12:32:00,1
17716.0,23,24,15956.970000000001,26.550698835274545,8819,10,2009-12-02 17:18:00,2011-11-17 12:00:00,0
17717.0,421,1,376.92,14.496923076923078,344,1,2010-10-14 12:54:00,2010-10-14 12:54:00,1
17718.0,232,2,439.18,19.094782608695652,274,2,2010-03-05 08:01:00,2011-04-21 13:39:00,1
17719.0,38,15,5396.04,19.693576642335767,2466,8,2011-03-29 11:29:00,2011-11-02 10:36:00,0
17720.0,26,10,2666.91,20.203863636363636,1589,8,2010-05-10 09:58:00,2011-11-13 15:04:00,0
17721.0,659,1,307.21000000000004,27.928181818181823,107,1,2010-02-18 15:18:00,2010-02-18 15:18:00,1
17722.0,96,5,3520.2200000000003,20.23114942528736,2412,5,2010-11-29 09:44:00,2011-09-04 15:22:00,0
17723.0,127,7,3378.4000000000005,281.53333333333336,912,5,2010-11-29 10:35:00,2011-08-04 18:37:00,0
17724.0,71,3,1033.0,25.825,300,2,2011-07-24 13:26:00,2011-09-29 15:26:00,0
17725.0,16,11,3439.08,17.911875,2162,9,2011-03-17 19:47:00,2011-11-23 16:34:00,0
17726.0,395,7,1092.06,17.0634375,444,6,2010-01-26 14:58:00,2010-11-09 13:37:00,1
17727.0,15,1,1060.25,16.064393939393938,645,1,2011-11-24 17:06:00,2011-11-24 17:06:00,0
17728.0,4,5,4238.76,17.371967213114754,2146,3,2010-09-12 14:58:00,2011-12-06 08:52:00,0
17729.0,596,1,438.65000000000003,19.071739130434786,247,1,2010-04-22 15:03:00,2010-04-22 15:03:00,1
17730.0,3,20,7773.8,24.757324840764333,5300,11,2010-04-29 11:48:00,2011-12-06 15:43:00,0
17731.0,79,6,1708.99,17.262525252525254,707,5,2010-02-09 12:37:00,2011-09-21 15:02:00,0
17732.0,373,8,2166.42,17.757540983606557,1058,5,2010-08-09 08:41:00,2010-12-02 09:29:00,1
17733.0,39,2,692.19,19.776857142857143,463,2,2011-03-23 09:54:00,2011-11-01 08:16:00,0
17734.0,54,6,1442.32,16.771162790697673,741,4,2010-03-07 13:55:00,2011-10-17 12:33:00,0
17735.0,2,26,16790.33,19.210903890160186,10683,12,2010-07-30 13:25:00,2011-12-07 16:47:00,0
17736.0,9,3,377.44,15.0976,238,3,2011-08-18 14:33:00,2011-11-30 15:36:00,0
17737.0,9,2,168.24,16.824,108,2,2011-10-12 14:42:00,2011-11-30 15:16:00,0
17738.0,19,13,4183.56,18.18939130434783,2776,7,2010-03-19 10:07:00,2011-11-20 15:05:00,0
17739.0,12,18,7730.59,51.88315436241611,2335,10,2009-12-07 10:48:00,2011-11-28 09:12:00,0
17740.0,389,6,426.90000000000003,47.43333333333334,222,5,2010-01-11 13:11:00,2010-11-15 16:33:00,1
17741.0,407,2,101.1,16.849999999999998,114,2,2010-05-28 12:11:00,2010-10-29 11:59:00,1
17742.0,113,11,2098.48,24.688,653,10,2009-12-01 13:16:00,2011-08-18 15:28:00,0
17743.0,448,1,229.2,76.39999999999999,96,1,2010-09-17 14:54:00,2010-09-17 14:54:00,1
17744.0,4,7,2649.14,17.543973509933775,3826,4,2010-11-24 09:34:00,2011-12-06 12:11:00,0
17745.0,478,2,600.34,21.440714285714286,164,2,2010-06-02 09:03:00,2010-08-19 12:30:00,1
17746.0,240,4,904.1800000000001,25.116111111111113,688,2,2010-04-08 12:54:00,2011-04-13 14:31:00,1
17747.0,113,1,71.4,71.4,12,1,2011-08-19 08:13:00,2011-08-19 08:13:00,0
17748.0,527,1,358.15,21.06764705882353,111,1,2010-06-30 13:49:00,2010-06-30 13:49:00,1
17749.0,178,3,1026.18,18.003157894736844,446,2,2010-06-11 14:56:00,2011-06-14 15:45:00,0
17750.0,5,9,1710.45,9.29592391304348,3747,7,2011-06-28 15:44:00,2011-12-04 14:09:00,0
17751.0,421,1,157.85999999999999,4.9331249999999995,147,1,2010-10-14 13:57:00,2010-10-14 13:57:00,1
17752.0,359,1,80.64,80.64,192,1,2010-12-15 16:19:00,2010-12-15 16:19:00,1
17753.0,464,4,382.06,5.5371014492753625,124,3,2010-01-06 14:20:00,2010-09-01 15:49:00,1
17754.0,1,13,4451.22,19.960627802690585,4366,8,2009-12-11 15:52:00,2011-12-09 11:20:00,0
17756.0,376,3,728.75,8.675595238095237,399,1,2010-11-10 12:54:00,2010-11-29 12:20:00,1
17757.0,1,56,9074.05,7.218814638027048,5011,12,2010-01-13 15:56:00,2011-12-08 15:31:00,0
17758.0,19,12,4964.03,9.401571969696969,3199,6,2010-05-20 13:18:00,2011-11-20 14:45:00,0
17759.0,17,5,1261.88,9.487819548872181,965,3,2010-05-05 11:40:00,2011-11-22 16:02:00,0
17760.0,22,6,746.39,11.140149253731343,531,5,2010-02-28 12:15:00,2011-11-18 10:56:00,0
17761.0,33,1,712.78,37.514736842105265,398,1,2011-11-07 10:23:00,2011-11-07 10:23:00,0
17762.0,456,1,129.75,7.632352941176471,129,1,2010-09-09 17:40:00,2010-09-09 17:40:00,1
17763.0,263,4,86.15,6.153571428571429,41,2,2010-02-18 14:32:00,2011-03-21 14:25:00,1
17764.0,51,5,1513.57,10.158187919463087,674,5,2009-12-03 14:28:00,2011-10-20 11:03:00,0
17765.0,159,4,524.0,6.469135802469136,195,4,2010-09-17 12:45:00,2011-07-04 12:41:00,0
17766.0,381,2,299.61,13.618636363636364,155,1,2010-11-23 14:17:00,2010-11-23 14:29:00,1
17767.0,15,2,413.05,10.591025641025642,198,2,2010-10-25 16:22:00,2011-11-24 14:42:00,0
17768.0,8,7,3292.73,18.091923076923077,2339,4,2009-12-02 12:26:00,2011-12-01 13:22:00,0
17769.0,13,17,7053.38,12.098421955403088,3157,9,2010-01-19 11:33:00,2011-11-27 11:18:00,0
17770.0,199,5,1143.27,30.086052631578948,365,2,2011-03-02 13:35:00,2011-05-25 12:34:00,1
17771.0,57,4,387.41,5.6146376811594205,373,4,2010-04-29 13:21:00,2011-10-14 11:43:00,0
17772.0,11,3,360.75,3.7578125,113,1,2010-11-12 11:31:00,2011-11-29 11:05:00,0
17773.0,514,2,575.37,10.461272727272727,254,2,2010-01-18 14:32:00,2010-07-13 14:07:00,1
17774.0,97,9,3273.83,8.246423173803526,1585,7,2010-02-08 16:06:00,2011-09-04 12:49:00,0
17775.0,255,1,56.4,18.8,72,1,2011-03-30 10:50:00,2011-03-30 10:50:00,1
17776.0,387,2,330.56,4.132,273,2,2009-12-16 14:59:00,2010-11-18 12:14:00,1
17777.0,25,3,647.56,3.408210526315789,501,3,2011-08-31 14:35:00,2011-11-15 12:02:00,0
17778.0,662,1,197.70000000000002,19.770000000000003,214,1,2010-02-16 12:44:00,2010-02-16 12:44:00,1
17779.0,21,3,650.32,8.028641975308643,396,3,2011-07-19 12:19:00,2011-11-18 14:15:00,0
17780.0,667,3,346.56,4.386835443037975,156,2,2010-01-24 11:21:00,2010-02-10 13:43:00,1
17781.0,159,2,188.02,15.668333333333335,34,2,2011-03-31 19:54:00,2011-07-03 16:00:00,0
17782.0,383,2,679.02,23.41448275862069,538,1,2010-11-22 10:03:00,2010-11-22 11:15:00,1
17783.0,72,3,376.96,4.142417582417583,438,3,2010-07-15 12:50:00,2011-09-28 16:07:00,0
17784.0,550,1,112.86,4.90695652173913,72,1,2010-06-07 16:08:00,2010-06-07 16:08:00,1
17785.0,53,3,403.38,7.909411764705882,227,3,2010-05-23 13:01:00,2011-10-17 13:43:00,0
17786.0,85,2,266.85,3.9242647058823534,195,2,2011-01-26 14:35:00,2011-09-15 12:51:00,0
17787.0,153,4,1817.54,14.19953125,896,4,2010-12-03 13:43:00,2011-07-10 11:24:00,0
17788.0,74,2,1117.9,223.58,211,2,2011-08-02 10:38:00,2011-09-27 10:09:00,0
17789.0,281,2,397.15,13.694827586206896,199,2,2010-02-16 13:16:00,2011-03-03 13:14:00,1
17790.0,27,20,2779.41,9.203344370860927,1387,9,2010-06-13 13:30:00,2011-11-13 11:30:00,0
17791.0,30,1,106.1,10.61,46,1,2011-11-10 12:09:00,2011-11-10 12:09:00,0
17792.0,467,2,368.35,7.0836538461538465,149,1,2010-08-18 13:08:00,2010-08-29 14:30:00,1
17793.0,25,1,300.34,5.77576923076923,226,1,2011-11-14 14:24:00,2011-11-14 14:24:00,0
17794.0,687,2,147.3,21.042857142857144,46,1,2010-01-20 12:17:00,2010-01-22 10:18:00,1
17795.0,180,2,342.83,7.618444444444444,305,2,2011-03-20 12:02:00,2011-06-13 12:36:00,0
17796.0,40,7,1236.39,6.090591133004927,347,4,2010-10-14 13:37:00,2011-10-30 15:38:00,0
17797.0,22,8,1971.8700000000001,7.276273062730628,1086,6,2009-12-15 14:30:00,2011-11-17 13:21:00,0
17798.0,582,1,178.07,3.957111111111111,138,1,2010-05-07 11:42:00,2010-05-07 11:42:00,1
17799.0,22,20,6246.93,6.910320796460177,3674,8,2009-12-13 16:03:00,2011-11-17 15:16:00,0
17800.0,37,9,1187.21,11.526310679611651,732,8,2011-01-09 13:50:00,2011-11-02 12:57:00,0
17801.0,451,3,770.03,9.506543209876543,820,3,2010-01-17 11:31:00,2010-09-14 14:32:00,1
17802.0,82,10,4946.22,9.439351145038168,2705,7,2009-12-13 13:39:00,2011-09-18 14:56:00,0
17803.0,392,1,184.66,6.839259259259259,98,1,2010-11-12 13:53:00,2010-11-12 13:53:00,1
17804.0,376,3,383.78000000000003,4.217362637362638,194,3,2009-12-01 12:22:00,2010-11-28 14:01:00,1
17805.0,74,2,927.03,84.27545454545454,1126,2,2010-04-08 14:36:00,2011-09-27 11:49:00,0
17806.0,11,1,546.04,12.698604651162789,727,1,2011-11-28 14:12:00,2011-11-28 14:12:00,0
17807.0,395,3,437.87,4.9198876404494385,262,3,2010-01-04 14:00:00,2010-11-09 16:21:00,1
17808.0,549,4,262.64,7.958787878787878,143,2,2010-05-07 16:26:00,2010-06-09 10:44:00,1
17809.0,16,20,10085.89,103.97824742268041,2995,10,2009-12-02 14:52:00,2011-11-23 12:59:00,0
17810.0,669,2,373.16,6.784727272727273,118,2,2010-01-25 10:26:00,2010-02-09 10:47:00,1
17811.0,4,47,9519.8,8.263715277777777,5278,12,2010-09-20 11:24:00,2011-12-05 13:46:00,0
17812.0,13,7,911.99,4.8253439153439155,444,4,2010-06-27 13:34:00,2011-11-27 11:47:00,0
17813.0,14,5,1698.07,4.879511494252873,752,3,2011-09-29 15:57:00,2011-11-25 16:13:00,0
17814.0,375,2,1609.37,11.254335664335663,1435,2,2010-10-13 14:03:00,2010-11-29 14:21:00,1
17815.0,393,1,591.96,45.535384615384615,612,1,2010-11-11 14:39:00,2010-11-11 14:39:00,1
17816.0,37,6,96.11,2.1357777777777778,80,5,2009-12-15 15:27:00,2011-11-03 11:34:00,0
17817.0,4,6,788.15,5.8817164179104475,353,4,2010-10-13 15:07:00,2011-12-05 14:39:00,0
17818.0,738,1,124.78,2.970952380952381,86,1,2009-12-02 11:34:00,2009-12-02 11:34:00,1
17819.0,72,12,6021.05,67.65224719101124,1610,6,2009-12-13 15:24:00,2011-09-29 10:52:00,0
17820.0,374,1,180.60999999999999,4.4051219512195114,111,1,2010-11-30 17:43:00,2010-11-30 17:43:00,1
17821.0,406,1,334.62,55.77,162,1,2010-10-29 13:20:00,2010-10-29 13:20:00,1
17822.0,420,5,2162.93,12.798402366863904,1375,2,2010-05-28 12:15:00,2010-10-15 13:47:00,1
17823.0,421,2,449.25,4.4925,252,1,2010-10-14 16:14:00,2010-10-14 16:24:00,1
17824.0,51,1,298.4,22.95384615384615,408,1,2011-10-19 14:14:00,2011-10-19 14:14:00,0
17825.0,599,4,701.96,25.99851851851852,516,2,2009-12-14 12:09:00,2010-04-20 12:01:00,1
17826.0,374,1,133.34,4.040606060606061,84,1,2010-11-30 13:23:00,2010-11-30 13:23:00,1
17827.0,5,6,2376.17,8.456120996441282,1582,3,2010-03-28 12:20:00,2011-12-04 15:00:00,0
17828.0,23,4,1820.09,27.1655223880597,667,3,2011-06-08 08:31:00,2011-11-17 08:41:00,0
17829.0,299,5,4756.74,27.817192982456138,3009,3,2010-02-22 15:39:00,2011-02-14 12:46:00,1
17830.0,2,3,398.7,17.33478260869565,92,3,2011-02-24 10:15:00,2011-12-08 12:28:00,0
17831.0,33,1,35.400000000000006,17.700000000000003,12,1,2011-11-06 15:09:00,2011-11-06 15:09:00,0
17832.0,50,1,155.37,2.547049180327869,208,1,2011-10-21 11:43:00,2011-10-21 11:43:00,0
17833.0,723,1,338.46000000000004,10.918064516129034,143,1,2009-12-16 13:40:00,2009-12-16 13:40:00,1
17834.0,415,2,689.6700000000001,11.890862068965518,639,2,2010-09-20 15:32:00,2010-10-21 12:09:00,1
17835.0,3,3,342.24,5.800677966101695,344,2,2011-11-16 16:30:00,2011-12-07 11:48:00,0
17836.0,47,1,110.21000000000001,4.592083333333334,88,1,2011-10-23 16:13:00,2011-10-23 16:13:00,0
17837.0,42,8,1541.23,9.513765432098765,510,4,2011-06-29 16:44:00,2011-10-28 16:13:00,0
17838.0,27,13,5604.64,22.065511811023622,3491,9,2010-03-19 09:53:00,2011-11-13 11:20:00,0
17839.0,42,1,318.15,6.11826923076923,257,1,2011-10-28 17:27:00,2011-10-28 17:27:00,0
17840.0,444,1,175.9,3.5180000000000002,128,1,2010-09-22 12:24:00,2010-09-22 12:24:00,1
17841.0,2,211,68545.25,5.512283876156011,36584,12,2009-12-02 15:41:00,2011-12-08 12:07:00,0
17842.0,602,1,430.69,23.927222222222223,89,1,2010-04-16 14:23:00,2010-04-16 14:23:00,1
17843.0,303,2,320.4,5.16774193548387,251,2,2010-10-24 10:56:00,2011-02-09 15:33:00,1
17844.0,107,1,51.559999999999995,10.312,52,1,2011-08-25 11:27:00,2011-08-25 11:27:00,0
17845.0,555,4,596.09,12.68276595744681,195,2,2010-05-12 13:04:00,2010-06-02 15:20:00,1
17846.0,85,1,2033.1,2033.1,1,1,2011-09-15 15:20:00,2011-09-15 15:20:00,0
17847.0,516,2,129.69,14.41,29,2,2010-03-04 12:57:00,2010-07-12 10:00:00,1
17848.0,81,30,3559.11,21.570363636363638,1404,11,2009-12-06 13:19:00,2011-09-19 16:49:00,0
17849.0,218,8,1063.76,21.275199999999998,224,6,2010-03-14 15:17:00,2011-05-05 13:46:00,1
17850.0,372,155,51208.87,20.491744697879152,21052,7,2009-12-05 12:28:00,2010-12-02 15:27:00,1
17851.0,422,6,1552.35,6.691163793103448,933,4,2009-12-03 17:46:00,2010-10-13 15:13:00,1
17852.0,12,5,657.8100000000001,6.090833333333334,372,2,2009-12-08 12:51:00,2011-11-28 12:36:00,0
17853.0,407,3,1596.29,15.202761904761905,625,3,2009-12-03 15:09:00,2010-10-28 15:29:00,1
17854.0,185,6,1068.5,9.055084745762711,607,5,2009-12-08 11:13:00,2011-06-07 16:21:00,1
17855.0,373,1,208.97,12.292352941176471,197,1,2010-12-02 09:44:00,2010-12-02 09:44:00,1
17856.0,2,4,1418.03,94.53533333333333,842,3,2011-03-03 11:40:00,2011-12-08 09:40:00,0
17857.0,4,24,27347.04,488.34000000000003,19906,10,2010-03-08 12:09:00,2011-12-05 13:13:00,0
17858.0,6,30,12518.65,33.562064343163534,5383,11,2009-12-06 15:41:00,2011-12-04 11:56:00,0
17859.0,305,1,141.92,6.170434782608695,102,1,2011-02-08 10:32:00,2011-02-08 10:32:00,1
17860.0,369,4,717.39,4.428333333333334,696,2,2009-12-11 16:48:00,2010-12-06 12:41:00,1
17861.0,3,18,5088.29,9.118799283154122,4541,7,2009-12-10 11:27:00,2011-12-06 16:21:00,0
17862.0,324,4,1254.89,12.675656565656567,440,3,2010-05-25 17:22:00,2011-01-20 12:23:00,1
17863.0,59,12,5360.4800000000005,21.02149019607843,4676,8,2010-02-25 12:01:00,2011-10-11 13:45:00,0
17864.0,13,5,876.57,6.640681818181818,1015,4,2010-10-08 11:49:00,2011-11-27 11:15:00,0
17865.0,31,46,26312.190000000002,26.051673267326734,12950,12,2009-12-01 10:49:00,2011-11-09 12:08:00,0
17866.0,143,3,1134.95,43.651923076923076,535,3,2009-12-14 16:01:00,2011-07-20 11:07:00,0
17867.0,30,15,1582.0500000000002,12.169615384615385,638,10,2009-12-02 13:39:00,2011-11-09 14:15:00,0
