CustomerID,Cluster,Segment
15341.0,3,Loyal Customers
15342.0,0,Potential Customers
15343.0,0,Potential Customers
15344.0,0,Potential Customers
15345.0,0,Potential Customers
15346.0,1,At Risk Customers
15347.0,3,Loyal Customers
15348.0,0,Potential Customers
15349.0,0,Potential Customers
15350.0,1,At Risk Customers
15351.0,3,Loyal Customers
15352.0,1,At Risk Customers
15353.0,3,Loyal Customers
15354.0,1,At Risk Customers
15355.0,0,Potential Customers
15356.0,2,Champions
15358.0,2,Champions
15359.0,1,At Risk Customers
15360.0,0,Potential Customers
15361.0,1,At Risk Customers
15362.0,1,At Risk Customers
15363.0,1,At Risk Customers
15364.0,0,Potential Customers
15365.0,2,Champions
15366.0,3,Loyal Customers
15367.0,2,Champions
15368.0,0,Potential Customers
15369.0,3,Loyal Customers
15370.0,3,Loyal Customers
15371.0,1,At Risk Customers
15372.0,3,Loyal Customers
15373.0,2,Champions
15374.0,0,Potential Customers
15375.0,1,At Risk Customers
15376.0,3,Loyal Customers
15377.0,1,At Risk Customers
15378.0,1,At Risk Customers
15379.0,3,Loyal Customers
15380.0,2,Champions
15381.0,3,Loyal Customers
15382.0,2,Champions
15384.0,3,Loyal Customers
15385.0,3,Loyal Customers
15386.0,0,Potential Customers
15387.0,1,At Risk Customers
15388.0,0,Potential Customers
15389.0,3,Loyal Customers
15390.0,1,At Risk Customers
15391.0,1,At Risk Customers
15392.0,3,Loyal Customers
15393.0,3,Loyal Customers
15394.0,2,Champions
15395.0,1,At Risk Customers
15396.0,0,Potential Customers
15397.0,1,At Risk Customers
15398.0,0,Potential Customers
15399.0,0,Potential Customers
15400.0,3,Loyal Customers
15401.0,1,At Risk Customers
15402.0,3,Loyal Customers
15403.0,1,At Risk Customers
15404.0,1,At Risk Customers
15405.0,0,Potential Customers
15406.0,3,Loyal Customers
15407.0,3,Loyal Customers
15408.0,0,Potential Customers
15409.0,1,At Risk Customers
15410.0,2,Champions
15411.0,3,Loyal Customers
15412.0,0,Potential Customers
15413.0,1,At Risk Customers
15414.0,0,Potential Customers
15415.0,1,At Risk Customers
15416.0,3,Loyal Customers
15417.0,0,Potential Customers
15418.0,1,At Risk Customers
15419.0,0,Potential Customers
15420.0,1,At Risk Customers
15421.0,2,Champions
15422.0,3,Loyal Customers
15423.0,0,Potential Customers
15424.0,0,Potential Customers
15425.0,3,Loyal Customers
15426.0,3,Loyal Customers
15427.0,3,Loyal Customers
15428.0,3,Loyal Customers
15429.0,0,Potential Customers
15430.0,1,At Risk Customers
15431.0,1,At Risk Customers
15432.0,0,Potential Customers
15433.0,0,Potential Customers
15434.0,3,Loyal Customers
15435.0,0,Potential Customers
15436.0,3,Loyal Customers
15437.0,0,Potential Customers
15438.0,0,Potential Customers
15439.0,1,At Risk Customers
15440.0,0,Potential Customers
15441.0,1,At Risk Customers
15442.0,0,Potential Customers
15443.0,2,Champions
15444.0,3,Loyal Customers
15445.0,0,Potential Customers
15446.0,1,At Risk Customers
15447.0,1,At Risk Customers
15448.0,1,At Risk Customers
15449.0,3,Loyal Customers
15450.0,0,Potential Customers
15451.0,1,At Risk Customers
15452.0,3,Loyal Customers
15453.0,3,Loyal Customers
15454.0,1,At Risk Customers
15455.0,1,At Risk Customers
15456.0,3,Loyal Customers
15457.0,0,Potential Customers
15458.0,0,Potential Customers
15459.0,1,At Risk Customers
15460.0,1,At Risk Customers
15461.0,1,At Risk Customers
15462.0,3,Loyal Customers
15463.0,0,Potential Customers
15464.0,1,At Risk Customers
15465.0,2,Champions
15466.0,3,Loyal Customers
15467.0,0,Potential Customers
15468.0,3,Loyal Customers
15469.0,3,Loyal Customers
15470.0,1,At Risk Customers
15471.0,3,Loyal Customers
15472.0,0,Potential Customers
15473.0,3,Loyal Customers
15474.0,1,At Risk Customers
15475.0,0,Potential Customers
15476.0,3,Loyal Customers
15477.0,1,At Risk Customers
15478.0,3,Loyal Customers
15479.0,1,At Risk Customers
15480.0,3,Loyal Customers
15481.0,1,At Risk Customers
15482.0,2,Champions
15483.0,3,Loyal Customers
15484.0,3,Loyal Customers
15485.0,3,Loyal Customers
15486.0,1,At Risk Customers
15487.0,1,At Risk Customers
15488.0,0,Potential Customers
15489.0,3,Loyal Customers
15490.0,1,At Risk Customers
15491.0,3,Loyal Customers
15492.0,0,Potential Customers
15493.0,3,Loyal Customers
15494.0,3,Loyal Customers
15495.0,1,At Risk Customers
15496.0,1,At Risk Customers
15497.0,2,Champions
15498.0,2,Champions
15499.0,1,At Risk Customers
15500.0,3,Loyal Customers
15501.0,1,At Risk Customers
15502.0,2,Champions
15503.0,1,At Risk Customers
15504.0,0,Potential Customers
15505.0,3,Loyal Customers
15506.0,3,Loyal Customers
15507.0,0,Potential Customers
15508.0,3,Loyal Customers
15509.0,1,At Risk Customers
15510.0,1,At Risk Customers
15511.0,3,Loyal Customers
15512.0,0,Potential Customers
15513.0,2,Champions
15514.0,2,Champions
15515.0,1,At Risk Customers
15516.0,0,Potential Customers
15517.0,0,Potential Customers
15518.0,2,Champions
15519.0,1,At Risk Customers
15520.0,0,Potential Customers
15521.0,2,Champions
15522.0,0,Potential Customers
15523.0,2,Champions
15524.0,0,Potential Customers
15525.0,3,Loyal Customers
15526.0,0,Potential Customers
15527.0,2,Champions
15528.0,0,Potential Customers
15529.0,2,Champions
15530.0,3,Loyal Customers
15531.0,3,Loyal Customers
15532.0,2,Champions
15533.0,0,Potential Customers
15534.0,1,At Risk Customers
15535.0,3,Loyal Customers
15536.0,1,At Risk Customers
15537.0,0,Potential Customers
15538.0,1,At Risk Customers
15539.0,0,Potential Customers
15540.0,0,Potential Customers
15541.0,0,Potential Customers
15542.0,1,At Risk Customers
15543.0,0,Potential Customers
15544.0,2,Champions
15545.0,0,Potential Customers
15546.0,1,At Risk Customers
15547.0,2,Champions
15548.0,1,At Risk Customers
15549.0,3,Loyal Customers
15550.0,3,Loyal Customers
15551.0,3,Loyal Customers
15552.0,0,Potential Customers
15553.0,0,Potential Customers
15554.0,0,Potential Customers
15555.0,2,Champions
15556.0,0,Potential Customers
15557.0,0,Potential Customers
15558.0,1,At Risk Customers
15559.0,1,At Risk Customers
15560.0,1,At Risk Customers
15561.0,3,Loyal Customers
15562.0,1,At Risk Customers
15563.0,3,Loyal Customers
15564.0,1,At Risk Customers
15565.0,0,Potential Customers
15566.0,1,At Risk Customers
15567.0,0,Potential Customers
15568.0,0,Potential Customers
15569.0,3,Loyal Customers
15570.0,2,Champions
15571.0,2,Champions
15572.0,2,Champions
15573.0,3,Loyal Customers
15574.0,3,Loyal Customers
15575.0,1,At Risk Customers
15576.0,0,Potential Customers
15577.0,0,Potential Customers
15578.0,0,Potential Customers
15579.0,3,Loyal Customers
15580.0,3,Loyal Customers
15581.0,2,Champions
15582.0,0,Potential Customers
15583.0,1,At Risk Customers
15584.0,3,Loyal Customers
15585.0,0,Potential Customers
15586.0,1,At Risk Customers
15587.0,3,Loyal Customers
15588.0,1,At Risk Customers
15589.0,0,Potential Customers
15590.0,3,Loyal Customers
15591.0,1,At Risk Customers
15592.0,0,Potential Customers
15593.0,0,Potential Customers
15594.0,3,Loyal Customers
15595.0,1,At Risk Customers
15596.0,3,Loyal Customers
15597.0,0,Potential Customers
15598.0,0,Potential Customers
15599.0,3,Loyal Customers
15600.0,1,At Risk Customers
15601.0,2,Champions
15602.0,2,Champions
15603.0,0,Potential Customers
15604.0,0,Potential Customers
15605.0,3,Loyal Customers
15606.0,2,Champions
15607.0,3,Loyal Customers
15608.0,3,Loyal Customers
15609.0,0,Potential Customers
15610.0,0,Potential Customers
15611.0,2,Champions
15612.0,0,Potential Customers
15613.0,1,At Risk Customers
15614.0,3,Loyal Customers
15615.0,2,Champions
15616.0,1,At Risk Customers
15617.0,1,At Risk Customers
15618.0,3,Loyal Customers
15619.0,0,Potential Customers
15620.0,3,Loyal Customers
15621.0,3,Loyal Customers
15622.0,2,Champions
15623.0,3,Loyal Customers
15624.0,0,Potential Customers
15625.0,3,Loyal Customers
15626.0,3,Loyal Customers
15627.0,1,At Risk Customers
15628.0,2,Champions
15629.0,1,At Risk Customers
15630.0,3,Loyal Customers
15631.0,1,At Risk Customers
15632.0,3,Loyal Customers
15633.0,3,Loyal Customers
15634.0,0,Potential Customers
15635.0,1,At Risk Customers
15636.0,3,Loyal Customers
15637.0,3,Loyal Customers
15638.0,3,Loyal Customers
15639.0,3,Loyal Customers
15640.0,2,Champions
15641.0,2,Champions
15642.0,1,At Risk Customers
15643.0,0,Potential Customers
15644.0,3,Loyal Customers
15645.0,3,Loyal Customers
15646.0,3,Loyal Customers
15647.0,1,At Risk Customers
15648.0,0,Potential Customers
15649.0,3,Loyal Customers
15650.0,1,At Risk Customers
15651.0,3,Loyal Customers
15652.0,3,Loyal Customers
15653.0,0,Potential Customers
15654.0,0,Potential Customers
15655.0,0,Potential Customers
15656.0,3,Loyal Customers
15657.0,0,Potential Customers
15658.0,3,Loyal Customers
15659.0,0,Potential Customers
15660.0,2,Champions
15661.0,3,Loyal Customers
15662.0,1,At Risk Customers
15663.0,0,Potential Customers
15664.0,3,Loyal Customers
15665.0,3,Loyal Customers
15666.0,1,At Risk Customers
15667.0,0,Potential Customers
15668.0,0,Potential Customers
15669.0,3,Loyal Customers
15670.0,0,Potential Customers
15671.0,3,Loyal Customers
15672.0,1,At Risk Customers
15673.0,2,Champions
15674.0,2,Champions
15675.0,0,Potential Customers
15676.0,3,Loyal Customers
15677.0,3,Loyal Customers
15678.0,3,Loyal Customers
15679.0,3,Loyal Customers
15680.0,2,Champions
15681.0,2,Champions
15682.0,1,At Risk Customers
15683.0,0,Potential Customers
15684.0,1,At Risk Customers
15685.0,1,At Risk Customers
15686.0,1,At Risk Customers
15687.0,3,Loyal Customers
15688.0,1,At Risk Customers
15689.0,0,Potential Customers
15690.0,0,Potential Customers
15691.0,0,Potential Customers
15692.0,0,Potential Customers
15693.0,1,At Risk Customers
15694.0,2,Champions
15695.0,3,Loyal Customers
15696.0,2,Champions
15697.0,1,At Risk Customers
15698.0,1,At Risk Customers
15699.0,0,Potential Customers
15700.0,0,Potential Customers
15701.0,3,Loyal Customers
15702.0,1,At Risk Customers
15703.0,0,Potential Customers
15704.0,3,Loyal Customers
15705.0,0,Potential Customers
15706.0,3,Loyal Customers
15707.0,3,Loyal Customers
15708.0,3,Loyal Customers
15709.0,0,Potential Customers
15710.0,1,At Risk Customers
15711.0,1,At Risk Customers
15712.0,2,Champions
15713.0,3,Loyal Customers
15714.0,3,Loyal Customers
15715.0,1,At Risk Customers
15716.0,3,Loyal Customers
15717.0,3,Loyal Customers
15718.0,1,At Risk Customers
15719.0,2,Champions
15720.0,0,Potential Customers
15721.0,0,Potential Customers
15722.0,2,Champions
15723.0,1,At Risk Customers
15724.0,0,Potential Customers
15725.0,0,Potential Customers
15726.0,1,At Risk Customers
15727.0,2,Champions
15728.0,1,At Risk Customers
15729.0,0,Potential Customers
15730.0,3,Loyal Customers
15731.0,1,At Risk Customers
15732.0,3,Loyal Customers
15733.0,0,Potential Customers
15734.0,3,Loyal Customers
15735.0,1,At Risk Customers
15736.0,1,At Risk Customers
15737.0,3,Loyal Customers
15738.0,2,Champions
15739.0,0,Potential Customers
15740.0,0,Potential Customers
15741.0,1,At Risk Customers
15742.0,1,At Risk Customers
15743.0,3,Loyal Customers
15744.0,0,Potential Customers
15745.0,3,Loyal Customers
15746.0,0,Potential Customers
15747.0,3,Loyal Customers
15748.0,0,Potential Customers
15749.0,3,Loyal Customers
15750.0,2,Champions
15751.0,3,Loyal Customers
15752.0,3,Loyal Customers
15753.0,1,At Risk Customers
15754.0,3,Loyal Customers
15755.0,2,Champions
15756.0,0,Potential Customers
15757.0,3,Loyal Customers
15758.0,0,Potential Customers
15759.0,3,Loyal Customers
15760.0,1,At Risk Customers
15761.0,1,At Risk Customers
15762.0,0,Potential Customers
15763.0,0,Potential Customers
15764.0,3,Loyal Customers
15765.0,1,At Risk Customers
15766.0,0,Potential Customers
15768.0,2,Champions
15769.0,2,Champions
15770.0,1,At Risk Customers
15771.0,1,At Risk Customers
15772.0,1,At Risk Customers
15773.0,0,Potential Customers
15774.0,3,Loyal Customers
15775.0,0,Potential Customers
15776.0,0,Potential Customers
15777.0,3,Loyal Customers
15778.0,1,At Risk Customers
15779.0,1,At Risk Customers
15780.0,0,Potential Customers
15781.0,0,Potential Customers
15782.0,3,Loyal Customers
15783.0,0,Potential Customers
15784.0,1,At Risk Customers
15785.0,2,Champions
15786.0,3,Loyal Customers
15787.0,3,Loyal Customers
15788.0,1,At Risk Customers
15789.0,3,Loyal Customers
15790.0,0,Potential Customers
15791.0,3,Loyal Customers
15792.0,1,At Risk Customers
15793.0,3,Loyal Customers
15794.0,1,At Risk Customers
15795.0,3,Loyal Customers
15796.0,2,Champions
15797.0,3,Loyal Customers
15798.0,1,At Risk Customers
15799.0,3,Loyal Customers
15800.0,3,Loyal Customers
15801.0,3,Loyal Customers
15802.0,0,Potential Customers
15803.0,3,Loyal Customers
15804.0,2,Champions
15805.0,2,Champions
15806.0,0,Potential Customers
15807.0,3,Loyal Customers
15808.0,2,Champions
15809.0,3,Loyal Customers
15810.0,3,Loyal Customers
15811.0,3,Loyal Customers
15812.0,2,Champions
15813.0,0,Potential Customers
15814.0,3,Loyal Customers
15815.0,3,Loyal Customers
15816.0,1,At Risk Customers
15817.0,1,At Risk Customers
15818.0,1,At Risk Customers
15819.0,2,Champions
15820.0,1,At Risk Customers
15821.0,0,Potential Customers
15822.0,3,Loyal Customers
15823.0,3,Loyal Customers
15824.0,1,At Risk Customers
15825.0,0,Potential Customers
15826.0,3,Loyal Customers
15827.0,2,Champions
15828.0,1,At Risk Customers
15829.0,0,Potential Customers
15830.0,0,Potential Customers
15831.0,0,Potential Customers
15832.0,0,Potential Customers
15833.0,1,At Risk Customers
15834.0,3,Loyal Customers
15835.0,3,Loyal Customers
15836.0,0,Potential Customers
15837.0,0,Potential Customers
15838.0,2,Champions
15839.0,3,Loyal Customers
15840.0,0,Potential Customers
15841.0,3,Loyal Customers
15842.0,1,At Risk Customers
15843.0,1,At Risk Customers
15844.0,0,Potential Customers
15845.0,2,Champions
15846.0,1,At Risk Customers
15847.0,3,Loyal Customers
15848.0,1,At Risk Customers
15850.0,3,Loyal Customers
15851.0,1,At Risk Customers
15852.0,0,Potential Customers
15853.0,0,Potential Customers
15854.0,2,Champions
15855.0,3,Loyal Customers
15856.0,2,Champions
15857.0,0,Potential Customers
15858.0,2,Champions
15859.0,1,At Risk Customers
15860.0,2,Champions
15861.0,2,Champions
15862.0,2,Champions
15863.0,0,Potential Customers
15864.0,3,Loyal Customers
15865.0,3,Loyal Customers
15866.0,0,Potential Customers
15867.0,2,Champions
15868.0,1,At Risk Customers
15869.0,0,Potential Customers
15870.0,3,Loyal Customers
15871.0,1,At Risk Customers
15872.0,3,Loyal Customers
15873.0,1,At Risk Customers
15874.0,2,Champions
15875.0,1,At Risk Customers
15876.0,1,At Risk Customers
15877.0,0,Potential Customers
15878.0,1,At Risk Customers
15879.0,1,At Risk Customers
15880.0,1,At Risk Customers
15881.0,3,Loyal Customers
15882.0,3,Loyal Customers
15883.0,0,Potential Customers
15884.0,1,At Risk Customers
15885.0,2,Champions
15886.0,3,Loyal Customers
15887.0,1,At Risk Customers
15888.0,0,Potential Customers
15889.0,3,Loyal Customers
15890.0,1,At Risk Customers
15891.0,0,Potential Customers
15892.0,1,At Risk Customers
15893.0,1,At Risk Customers
15894.0,0,Potential Customers
15895.0,0,Potential Customers
15897.0,0,Potential Customers
15898.0,2,Champions
15899.0,1,At Risk Customers
15900.0,3,Loyal Customers
15901.0,3,Loyal Customers
15902.0,1,At Risk Customers
15903.0,2,Champions
15904.0,0,Potential Customers
15905.0,1,At Risk Customers
15906.0,3,Loyal Customers
15907.0,3,Loyal Customers
15908.0,1,At Risk Customers
15909.0,0,Potential Customers
15910.0,2,Champions
15911.0,1,At Risk Customers
15912.0,3,Loyal Customers
15913.0,1,At Risk Customers
15914.0,1,At Risk Customers
15915.0,1,At Risk Customers
15916.0,2,Champions
15917.0,3,Loyal Customers
15918.0,0,Potential Customers
15919.0,0,Potential Customers
15920.0,3,Loyal Customers
15921.0,3,Loyal Customers
15922.0,1,At Risk Customers
15923.0,1,At Risk Customers
15924.0,1,At Risk Customers
15925.0,0,Potential Customers
15926.0,1,At Risk Customers
15927.0,1,At Risk Customers
15928.0,1,At Risk Customers
15929.0,1,At Risk Customers
15930.0,0,Potential Customers
15931.0,1,At Risk Customers
15932.0,3,Loyal Customers
15933.0,3,Loyal Customers
15934.0,1,At Risk Customers
15935.0,0,Potential Customers
15936.0,1,At Risk Customers
15937.0,0,Potential Customers
15938.0,3,Loyal Customers
15939.0,2,Champions
15940.0,1,At Risk Customers
15941.0,1,At Risk Customers
15942.0,0,Potential Customers
15943.0,1,At Risk Customers
15944.0,3,Loyal Customers
15945.0,1,At Risk Customers
15946.0,1,At Risk Customers
15947.0,0,Potential Customers
15948.0,3,Loyal Customers
15949.0,0,Potential Customers
15950.0,2,Champions
15951.0,3,Loyal Customers
15952.0,3,Loyal Customers
15953.0,2,Champions
15954.0,1,At Risk Customers
15955.0,2,Champions
15956.0,1,At Risk Customers
15957.0,3,Loyal Customers
15958.0,0,Potential Customers
15959.0,1,At Risk Customers
15960.0,1,At Risk Customers
15961.0,1,At Risk Customers
15962.0,1,At Risk Customers
15963.0,0,Potential Customers
15964.0,1,At Risk Customers
15965.0,2,Champions
15966.0,1,At Risk Customers
15967.0,2,Champions
15968.0,1,At Risk Customers
15969.0,3,Loyal Customers
15970.0,0,Potential Customers
15971.0,2,Champions
15972.0,1,At Risk Customers
15973.0,1,At Risk Customers
15974.0,3,Loyal Customers
15975.0,0,Potential Customers
15976.0,3,Loyal Customers
15977.0,0,Potential Customers
15978.0,3,Loyal Customers
15979.0,1,At Risk Customers
15980.0,3,Loyal Customers
15981.0,2,Champions
15982.0,1,At Risk Customers
15983.0,3,Loyal Customers
15984.0,2,Champions
15985.0,3,Loyal Customers
15986.0,0,Potential Customers
15987.0,3,Loyal Customers
15988.0,0,Potential Customers
15989.0,1,At Risk Customers
15990.0,3,Loyal Customers
15991.0,1,At Risk Customers
15992.0,3,Loyal Customers
15993.0,3,Loyal Customers
15994.0,3,Loyal Customers
15995.0,1,At Risk Customers
15996.0,3,Loyal Customers
15998.0,2,Champions
15999.0,1,At Risk Customers
16000.0,3,Loyal Customers
16001.0,1,At Risk Customers
16002.0,1,At Risk Customers
16003.0,2,Champions
16004.0,1,At Risk Customers
16005.0,3,Loyal Customers
16006.0,0,Potential Customers
16007.0,3,Loyal Customers
16008.0,2,Champions
16009.0,3,Loyal Customers
16010.0,3,Loyal Customers
16011.0,2,Champions
16012.0,3,Loyal Customers
16013.0,2,Champions
16014.0,3,Loyal Customers
16015.0,0,Potential Customers
16016.0,3,Loyal Customers
16017.0,3,Loyal Customers
16018.0,3,Loyal Customers
16019.0,2,Champions
16020.0,0,Potential Customers
16021.0,1,At Risk Customers
16022.0,0,Potential Customers
16023.0,0,Potential Customers
16024.0,0,Potential Customers
16025.0,0,Potential Customers
16026.0,0,Potential Customers
16027.0,2,Champions
16028.0,1,At Risk Customers
16029.0,2,Champions
16030.0,1,At Risk Customers
16031.0,0,Potential Customers
16032.0,3,Loyal Customers
16033.0,2,Champions
16034.0,3,Loyal Customers
16035.0,1,At Risk Customers
16036.0,3,Loyal Customers
16037.0,3,Loyal Customers
16038.0,0,Potential Customers
16039.0,1,At Risk Customers
16040.0,3,Loyal Customers
16041.0,3,Loyal Customers
16042.0,3,Loyal Customers
16043.0,3,Loyal Customers
16044.0,1,At Risk Customers
16045.0,3,Loyal Customers
16046.0,1,At Risk Customers
16047.0,1,At Risk Customers
16048.0,1,At Risk Customers
16049.0,3,Loyal Customers
16050.0,0,Potential Customers
16051.0,1,At Risk Customers
16052.0,0,Potential Customers
16053.0,3,Loyal Customers
16054.0,3,Loyal Customers
16055.0,0,Potential Customers
16056.0,0,Potential Customers
16057.0,2,Champions
16058.0,1,At Risk Customers
16059.0,2,Champions
16060.0,1,At Risk Customers
16061.0,1,At Risk Customers
16062.0,3,Loyal Customers
16063.0,0,Potential Customers
16064.0,1,At Risk Customers
16065.0,3,Loyal Customers
16066.0,3,Loyal Customers
16067.0,1,At Risk Customers
16068.0,1,At Risk Customers
16069.0,1,At Risk Customers
16070.0,0,Potential Customers
16071.0,3,Loyal Customers
16072.0,3,Loyal Customers
16073.0,1,At Risk Customers
16074.0,1,At Risk Customers
16075.0,1,At Risk Customers
16076.0,3,Loyal Customers
16077.0,1,At Risk Customers
16078.0,0,Potential Customers
16079.0,3,Loyal Customers
16080.0,3,Loyal Customers
16081.0,3,Loyal Customers
16082.0,1,At Risk Customers
16083.0,3,Loyal Customers
16084.0,1,At Risk Customers
16085.0,3,Loyal Customers
16086.0,3,Loyal Customers
16087.0,3,Loyal Customers
16088.0,1,At Risk Customers
16089.0,1,At Risk Customers
16090.0,1,At Risk Customers
16091.0,0,Potential Customers
16092.0,3,Loyal Customers
16093.0,0,Potential Customers
16094.0,2,Champions
16095.0,1,At Risk Customers
16096.0,3,Loyal Customers
16097.0,0,Potential Customers
16098.0,2,Champions
16099.0,3,Loyal Customers
16100.0,1,At Risk Customers
16101.0,3,Loyal Customers
16102.0,3,Loyal Customers
16103.0,2,Champions
16104.0,3,Loyal Customers
16105.0,3,Loyal Customers
16106.0,0,Potential Customers
16107.0,3,Loyal Customers
16108.0,3,Loyal Customers
16109.0,3,Loyal Customers
16110.0,3,Loyal Customers
16111.0,1,At Risk Customers
16112.0,0,Potential Customers
16113.0,0,Potential Customers
16114.0,0,Potential Customers
16115.0,2,Champions
16116.0,0,Potential Customers
16117.0,0,Potential Customers
16118.0,1,At Risk Customers
16119.0,3,Loyal Customers
16120.0,3,Loyal Customers
16121.0,3,Loyal Customers
16122.0,3,Loyal Customers
16123.0,0,Potential Customers
16124.0,3,Loyal Customers
16125.0,2,Champions
16126.0,2,Champions
16127.0,0,Potential Customers
16128.0,2,Champions
16129.0,1,At Risk Customers
16130.0,1,At Risk Customers
16131.0,2,Champions
16132.0,1,At Risk Customers
16133.0,2,Champions
16134.0,3,Loyal Customers
16135.0,0,Potential Customers
16136.0,3,Loyal Customers
16137.0,1,At Risk Customers
16138.0,1,At Risk Customers
16139.0,3,Loyal Customers
16140.0,3,Loyal Customers
16141.0,0,Potential Customers
16142.0,0,Potential Customers
16143.0,2,Champions
16144.0,0,Potential Customers
16145.0,2,Champions
16146.0,3,Loyal Customers
16147.0,3,Loyal Customers
16148.0,0,Potential Customers
16149.0,0,Potential Customers
16150.0,2,Champions
16152.0,0,Potential Customers
16153.0,2,Champions
16155.0,1,At Risk Customers
16156.0,2,Champions
16157.0,0,Potential Customers
16158.0,1,At Risk Customers
16159.0,3,Loyal Customers
16160.0,0,Potential Customers
16161.0,2,Champions
16162.0,0,Potential Customers
16163.0,3,Loyal Customers
16164.0,0,Potential Customers
16165.0,1,At Risk Customers
16166.0,1,At Risk Customers
16167.0,3,Loyal Customers
16168.0,2,Champions
16169.0,3,Loyal Customers
16170.0,2,Champions
16171.0,0,Potential Customers
16172.0,3,Loyal Customers
16173.0,3,Loyal Customers
16174.0,3,Loyal Customers
16175.0,3,Loyal Customers
16176.0,3,Loyal Customers
16177.0,3,Loyal Customers
16178.0,0,Potential Customers
16179.0,0,Potential Customers
16180.0,2,Champions
16181.0,0,Potential Customers
16182.0,2,Champions
16183.0,3,Loyal Customers
16184.0,3,Loyal Customers
16185.0,0,Potential Customers
16186.0,2,Champions
16187.0,2,Champions
16188.0,3,Loyal Customers
16189.0,0,Potential Customers
16190.0,3,Loyal Customers
16191.0,2,Champions
16192.0,1,At Risk Customers
16193.0,0,Potential Customers
16194.0,1,At Risk Customers
16195.0,1,At Risk Customers
16196.0,1,At Risk Customers
16197.0,3,Loyal Customers
16198.0,0,Potential Customers
16199.0,3,Loyal Customers
16200.0,2,Champions
16201.0,3,Loyal Customers
16202.0,3,Loyal Customers
16203.0,3,Loyal Customers
16204.0,3,Loyal Customers
16205.0,3,Loyal Customers
16206.0,2,Champions
16207.0,0,Potential Customers
16208.0,3,Loyal Customers
16209.0,3,Loyal Customers
16210.0,2,Champions
16211.0,3,Loyal Customers
16212.0,3,Loyal Customers
16213.0,0,Potential Customers
16214.0,3,Loyal Customers
16215.0,0,Potential Customers
16216.0,0,Potential Customers
16217.0,0,Potential Customers
16218.0,2,Champions
16219.0,1,At Risk Customers
16221.0,3,Loyal Customers
16222.0,1,At Risk Customers
16223.0,1,At Risk Customers
16224.0,3,Loyal Customers
16225.0,2,Champions
16226.0,3,Loyal Customers
16227.0,3,Loyal Customers
16228.0,1,At Risk Customers
16229.0,3,Loyal Customers
16230.0,0,Potential Customers
16231.0,1,At Risk Customers
16232.0,3,Loyal Customers
16233.0,3,Loyal Customers
16234.0,1,At Risk Customers
16235.0,3,Loyal Customers
16236.0,0,Potential Customers
16237.0,1,At Risk Customers
16238.0,1,At Risk Customers
16239.0,3,Loyal Customers
16240.0,3,Loyal Customers
16241.0,2,Champions
16242.0,2,Champions
16243.0,0,Potential Customers
16244.0,3,Loyal Customers
16245.0,3,Loyal Customers
16246.0,1,At Risk Customers
16247.0,0,Potential Customers
16248.0,0,Potential Customers
16249.0,3,Loyal Customers
16250.0,0,Potential Customers
16251.0,1,At Risk Customers
16252.0,1,At Risk Customers
16253.0,3,Loyal Customers
16254.0,1,At Risk Customers
16255.0,2,Champions
16256.0,3,Loyal Customers
16257.0,0,Potential Customers
16258.0,2,Champions
16259.0,1,At Risk Customers
16260.0,0,Potential Customers
16261.0,3,Loyal Customers
16262.0,1,At Risk Customers
16263.0,1,At Risk Customers
16264.0,1,At Risk Customers
16265.0,2,Champions
16266.0,3,Loyal Customers
16267.0,1,At Risk Customers
16268.0,0,Potential Customers
16269.0,1,At Risk Customers
16270.0,1,At Risk Customers
16271.0,3,Loyal Customers
16272.0,0,Potential Customers
16273.0,1,At Risk Customers
16274.0,1,At Risk Customers
16275.0,3,Loyal Customers
16276.0,3,Loyal Customers
16277.0,1,At Risk Customers
16278.0,3,Loyal Customers
16279.0,2,Champions
16280.0,1,At Risk Customers
16281.0,3,Loyal Customers
16282.0,3,Loyal Customers
16283.0,3,Loyal Customers
16284.0,3,Loyal Customers
16285.0,1,At Risk Customers
16286.0,1,At Risk Customers
16287.0,3,Loyal Customers
16288.0,1,At Risk Customers
16289.0,1,At Risk Customers
16290.0,1,At Risk Customers
16291.0,1,At Risk Customers
16292.0,3,Loyal Customers
16293.0,2,Champions
16294.0,1,At Risk Customers
16295.0,3,Loyal Customers
16296.0,1,At Risk Customers
16297.0,0,Potential Customers
16298.0,3,Loyal Customers
16299.0,1,At Risk Customers
16300.0,1,At Risk Customers
16301.0,1,At Risk Customers
16302.0,0,Potential Customers
16303.0,2,Champions
16304.0,1,At Risk Customers
16305.0,0,Potential Customers
16306.0,3,Loyal Customers
16307.0,1,At Risk Customers
16308.0,3,Loyal Customers
16309.0,0,Potential Customers
16310.0,1,At Risk Customers
16311.0,0,Potential Customers
16312.0,1,At Risk Customers
16313.0,0,Potential Customers
16314.0,1,At Risk Customers
16315.0,1,At Risk Customers
16316.0,2,Champions
16317.0,3,Loyal Customers
16318.0,0,Potential Customers
16319.0,0,Potential Customers
16320.0,3,Loyal Customers
16321.0,3,Loyal Customers
16322.0,0,Potential Customers
16323.0,0,Potential Customers
16324.0,0,Potential Customers
16325.0,2,Champions
16326.0,2,Champions
16327.0,2,Champions
16328.0,1,At Risk Customers
16329.0,1,At Risk Customers
16330.0,3,Loyal Customers
16331.0,3,Loyal Customers
16332.0,3,Loyal Customers
16333.0,2,Champions
16334.0,1,At Risk Customers
