Date,DailySales,Year,Quarter,Month,MonthName,Week,Day,DayOfWeek,DayName,IsWeekend,IsMonthStart,IsMonthEnd,DayOfYear,Lag_1,Lag_7,Lag_14,Lag_30,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_30,RollingStd_30,TimeIndex
2011-01-13,15159.46,2011,1,1,January,2,13,3,Thursday,0,0,0,13,17124.74,34343.79,0.0,29235.13,21035.318571428576,18705.69886557344,15892.539999999999,17133.477335740132,12495.257333333333,15657.484680612046,408
2011-01-14,39509.7,2011,1,1,January,2,14,4,Friday,0,0,0,14,15159.46,23797.79,0.0,30251.47,23279.877142857145,19990.932272773694,18714.661428571428,17562.90855707374,12803.865,16104.387743025285,409
2011-01-15,0.0,2011,1,1,January,2,15,5,Saturday,1,0,0,15,39509.7,0.0,0.0,48791.87,23279.877142857145,19990.932272773694,18714.661428571428,17562.90855707374,11177.469333333334,14751.546268308131,410
2011-01-16,6976.39,2011,1,1,January,2,16,6,Sunday,1,0,0,16,0.0,15590.68,0.0,19966.36,22049.26428571429,20792.239430030048,19212.975000000002,17083.49827875274,10744.470333333333,14675.119956355571,411
2011-01-17,16527.05,2011,1,1,January,3,17,0,Monday,0,0,0,17,6976.39,15330.83,0.0,0.0,22220.15285714286,20732.648946903162,20393.47857142857,16201.999919114318,11295.372,14567.68392324165,412
2011-01-18,87559.21,2011,1,1,January,3,18,1,Tuesday,0,0,0,18,16527.05,60243.73,12105.11,7292.95,26122.36428571429,29709.32958258224,25783.057142857146,23936.51064185528,13970.914,20120.073084247153,413
2011-01-19,21586.78,2011,1,1,January,3,19,2,Wednesday,0,0,0,19,87559.21,17124.74,28799.43,19599.06,26759.798571428575,29531.43977251107,25267.867857142857,23944.213045590615,14037.171333333334,20142.50658395375,414
2011-01-20,15197.08,2011,1,1,January,3,20,3,Thursday,0,0,0,20,21586.78,15159.46,34343.79,15929.16,26765.17285714286,29528.98015462761,23900.245714285713,23932.746056727894,14012.768666666667,20140.57876385639,415
2011-01-21,24276.01,2011,1,1,January,3,21,4,Friday,0,0,0,21,15197.08,39509.7,23797.79,4886.52,24588.93142857143,28989.60959315335,23934.40428571429,23932.9298504073,14659.085,20148.721563969215,416
2011-01-22,0.0,2011,1,1,January,3,22,5,Saturday,1,0,0,22,24276.01,0.0,0.0,5644.77,24588.93142857143,28989.60959315335,23934.40428571429,23932.9298504073,14470.926000000001,20261.843895266207,417
2011-01-23,10306.1,2011,1,1,January,3,23,6,Sunday,1,0,0,23,0.0,6976.39,15590.68,0.0,25064.604285714293,28678.094403090363,23556.934285714287,24115.626721555338,14814.462666666666,20094.710897973076,418
2011-01-24,17601.87,2011,1,1,January,4,24,0,Monday,0,0,0,24,10306.1,16527.05,15330.83,0.0,25218.150000000005,28627.59777845033,23719.15142857143,24063.618366516494,15401.191666666668,19903.299487406995,419
2011-01-25,23994.38,2011,1,1,January,4,25,1,Tuesday,0,0,0,25,17601.87,87559.21,60243.73,0.0,16137.460000000005,8709.319360556723,21129.912142857145,21661.598679204726,16201.004333333334,19744.535477986854,420
2011-01-26,17424.45,2011,1,1,January,4,26,2,Wednesday,0,0,0,26,23994.38,21586.78,17124.74,0.0,15542.841428571433,8412.289803459134,21151.32,21657.483650719507,16781.819333333333,19506.371772397695,421
2011-01-27,22050.49,2011,1,1,January,4,27,3,Thursday,0,0,0,27,17424.45,15197.08,15159.46,0.0,16521.900000000005,8757.090152023567,21643.536428571428,21589.02858346358,17516.83566666667,19266.175122895245,422
2011-01-28,17247.2,2011,1,1,January,4,28,4,Friday,0,0,0,28,22050.49,24276.01,39509.7,0.0,15517.784285714291,8097.961340240526,20053.35785714286,20983.228907675126,18091.742333333335,18980.65917015525,423
2011-01-29,0.0,2011,1,1,January,4,29,5,Saturday,1,0,0,29,17247.2,0.0,0.0,0.0,15517.784285714291,8097.961340240526,20053.35785714286,20983.228907675126,18091.742333333335,18980.65917015525,424
2011-01-30,6542.61,2011,1,1,January,4,30,6,Sunday,1,0,0,30,0.0,10306.1,6976.39,0.0,14980.14285714286,8610.367388920875,20022.37357142857,21004.333653674894,18309.829333333335,18802.367525434962,425
2011-01-31,18806.43,2011,1,1,January,5,31,0,Monday,0,0,1,31,6542.61,17601.87,16527.05,0.0,15152.22285714286,8683.224236387776,20185.18642857143,20983.98022408687,18936.710333333336,18481.63028396866,426
2011-02-01,26358.7,2011,1,2,February,5,1,1,Tuesday,0,1,0,32,18806.43,23994.38,87559.21,0.0,15489.982857142862,9119.513082099946,15813.721428571427,8573.545486640161,19815.333666666666,18174.325054254245,427
2011-02-02,17091.15,2011,1,2,February,5,2,2,Wednesday,0,0,0,33,26358.7,17424.45,21586.78,0.0,15442.368571428577,9108.593162308282,15492.605000000001,8423.565235445696,20385.038666666667,17795.692484293595,428
2011-02-03,22171.9,2011,1,2,February,5,3,3,Thursday,0,0,0,34,17091.15,22050.49,15197.08,12105.11,15459.712857142862,9123.376887994491,15990.80642857143,8608.960662583771,20720.598333333335,17728.966269798013,429
2011-02-04,18087.96,2011,1,2,February,5,4,4,Friday,0,0,0,35,22171.9,17247.2,24276.01,28799.43,15579.821428571433,9156.305890094678,15548.802857142859,8304.322149203883,20363.549333333332,17668.41117373154,430
2011-02-05,0.0,2011,1,2,February,5,5,5,Saturday,1,0,0,36,18087.96,0.0,0.0,34343.79,15579.821428571433,9156.305890094678,15548.802857142857,8304.322149203883,19218.75633333333,17843.109682089223,431
2011-02-06,3439.67,2011,1,2,February,5,6,6,Sunday,1,0,0,37,0.0,6542.61,10306.1,23797.79,15136.54428571429,9724.233039544224,15058.343571428573,8824.269085448783,18540.152333333335,18048.896465659476,432
2011-02-07,23382.97,2011,1,2,February,6,7,0,Monday,0,0,0,38,3439.67,18806.43,17601.87,0.0,15790.335714285718,10156.341389537381,15471.279285714287,9083.89563765655,19319.58466666667,17722.581967995022,433
2011-02-08,14153.34,2011,1,2,February,6,8,1,Tuesday,0,0,0,39,23382.97,26358.7,23994.38,15590.68,14046.712857142862,9024.185181521494,14768.347857142859,8748.183201693086,19271.673333333332,17734.948864750062,434
2011-02-09,11910.83,2011,1,2,February,6,9,2,Wednesday,0,0,0,40,14153.34,17091.15,17424.45,15330.83,13306.667142857148,8944.972830127854,14374.517857142857,8743.517695725332,19157.673333333336,17772.106985311802,435
2011-02-10,14155.36,2011,1,2,February,6,10,3,Thursday,0,0,0,41,11910.83,22171.9,22050.49,60243.73,12161.447142857147,8093.4382640708145,13810.580000000002,8460.375701674839,17621.394333333334,16001.875219331661,436
2011-02-11,18579.96,2011,1,2,February,6,11,4,Friday,0,0,0,42,14155.36,18087.96,17247.2,17124.74,12231.732857142862,8155.382983914709,13905.777142857143,8509.375800985892,17669.90166666667,16002.523399382384,437
2011-02-12,0.0,2011,1,2,February,6,12,5,Saturday,1,0,0,43,18579.96,0.0,0.0,15159.46,12231.732857142862,8155.382983914709,13905.777142857143,8509.375800985892,17164.586333333333,16320.713197789513,438
2011-02-13,5645.4800000000005,2011,1,2,February,6,13,6,Sunday,1,0,0,44,0.0,3439.67,6542.61,39509.7,12546.848571428576,7793.639518933546,13841.696428571431,8572.235973342578,16035.779000000002,15887.279910105595,439
2011-02-14,22999.39,2011,1,2,February,7,14,0,Monday,0,0,0,45,5645.4800000000005,23382.97,18806.43,0.0,12492.051428571433,7705.603776037457,14141.19357142857,8828.45477004499,16802.425333333333,15639.778525340522,440
2011-02-15,37750.62,2011,1,2,February,7,15,1,Tuesday,0,0,0,46,22999.39,14153.34,26358.7,6976.39,15863.091428571433,12328.463063905512,14954.902142857143,10422.272109996002,17828.233,15978.633304035622,441
2011-02-16,23413.97,2011,1,2,February,7,16,2,Wednesday,0,0,0,47,37750.62,11910.83,17091.15,16527.05,17506.397142857146,12479.571508502415,15406.532142857144,10656.329018873847,18057.797000000002,16008.738279141062,442
2011-02-17,17659.64,2011,1,2,February,7,17,3,Thursday,0,0,0,48,23413.97,14155.36,22171.9,87559.21,18007.008571428574,12392.726233820213,15084.227857142858,10503.103929855895,15727.811333333335,9170.715124984525,443
2011-02-18,14438.73,2011,1,2,February,7,18,4,Friday,0,0,0,49,17659.64,18579.96,18087.96,21586.78,17415.40428571429,12459.483337644062,14823.568571428574,10468.048650389366,15489.543000000001,9105.870641575064,444
2011-02-19,0.0,2011,1,2,February,7,19,5,Saturday,1,0,0,50,14438.73,0.0,0.0,15197.08,17415.40428571429,12459.483337644062,14823.568571428574,10468.048650389366,14982.973666666667,9535.291177135761,445
2011-02-20,9437.8,2011,1,2,February,7,20,6,Sunday,1,0,0,51,0.0,5645.4800000000005,3439.67,24276.01,17957.16428571429,11933.767744031918,15252.006428571429,10081.911004621068,14488.366666666667,9420.778394733232,446
2011-02-21,32724.38,2011,1,2,February,8,21,0,Monday,0,0,0,52,9437.8,22999.39,23382.97,0.0,19346.448571428573,13125.196629788661,15919.25,10934.498537323092,15579.179333333333,9578.575494714516,447
2011-02-22,29116.63,2011,1,2,February,8,22,1,Tuesday,0,0,0,53,32724.38,37750.62,14153.34,10306.1,18113.021428571432,11399.694739929764,16988.056428571428,11466.948818257873,16206.197000000002,9833.768031104932,448
2011-02-23,19315.97,2011,1,2,February,8,23,2,Wednesday,0,0,0,54,29116.63,23413.97,11910.83,17601.87,17527.59285714286,11185.304229243173,17516.995000000003,11385.233306698105,16263.33366666667,9847.127471967484,449
2011-02-24,21463.94,2011,1,2,February,8,24,3,Thursday,0,0,0,55,19315.97,17659.64,14155.36,23994.38,18071.06428571429,11284.768851788529,18039.036428571428,11386.795288467634,16178.98566666667,9789.289459085594,450
2011-02-25,18377.14,2011,1,2,February,8,25,4,Friday,0,0,0,56,21463.94,14438.73,18579.96,17424.45,18633.69428571429,11171.093728840067,18024.549285714285,11386.18315081811,16210.742,9795.012633857668,451
2011-02-26,0.0,2011,1,2,February,8,26,5,Saturday,1,0,0,57,18377.14,0.0,0.0,22050.49,18633.69428571429,11171.093728840067,18024.549285714285,11386.183150818111,15475.725666666667,10162.140576168618,452
2011-02-27,9382.710000000001,2011,1,2,February,8,27,6,Sunday,1,0,0,58,0.0,9437.8,5645.4800000000005,17247.2,18625.82428571429,11178.668790553575,18291.494285714285,11114.1959211871,15213.576000000001,10216.161936672479,453
2011-02-28,15026.68,2011,1,2,February,9,28,0,Monday,0,0,1,59,9382.710000000001,32724.38,22999.39,0.0,16097.581428571431,9302.47546195003,17722.015000000003,11058.529599490585,15714.465333333334,9804.615922866298,454
2011-03-01,23621.59,2011,1,3,March,9,1,1,Tuesday,0,1,0,60,15026.68,29116.63,37750.62,6542.61,15312.575714285718,8185.533374991319,16712.79857142857,9644.387437083022,16283.764666666668,9749.378312210432,455
2011-03-02,18666.14,2011,1,3,March,9,2,2,Wednesday,0,0,0,61,23621.59,19315.97,23413.97,18806.43,15219.742857142863,8136.099002127822,16373.667857142858,9472.569413098527,16279.088333333331,9748.160149246634,456
2011-03-03,32818.19,2011,1,3,March,9,3,3,Thursday,0,0,0,62,18666.14,21463.94,17659.64,26358.7,16841.77857142858,10404.125677719505,17456.42142857143,10447.082907985305,16494.404666666665,10045.284777297213,457
2011-03-04,17302.55,2011,1,3,March,9,4,4,Friday,0,0,0,63,32818.19,18377.14,14438.73,17091.15,16688.265714285717,10385.607018999739,17660.98,10411.426535866078,16501.451333333334,10045.791957717616,458
2011-03-05,0.0,2011,1,3,March,9,5,5,Saturday,1,0,0,64,17302.55,0.0,0.0,22171.9,16688.265714285717,10385.607018999739,17660.98,10411.426535866078,15762.388,10422.74967919448,459
2011-03-06,9951.67,2011,1,3,March,9,6,6,Sunday,1,0,0,65,0.0,9382.710000000001,9437.8,18087.96,16769.545714285716,10320.928021686324,17697.685,10381.067613756237,15491.178333333335,10465.916987732044,460
2011-03-07,20247.850000000002,2011,1,3,March,10,7,0,Monday,0,0,0,66,9951.67,15026.68,32724.38,0.0,17515.42714285715,10362.560634648104,16806.504285714287,9489.055551629808,16166.106666666667,10078.161102386608,461
2011-03-08,22184.11,2011,1,3,March,10,8,1,Tuesday,0,0,0,67,20247.850000000002,23621.59,29116.63,3439.67,17310.07285714286,10234.843750187812,16311.324285714285,8963.579647526274,16790.921333333335,9840.193749534528,462
2011-03-09,20320.23,2011,1,3,March,10,9,2,Wednesday,0,0,0,68,22184.11,18666.14,19315.97,23382.97,17546.37142857143,10290.314445870074,16383.057142857142,8993.443218370288,16688.83,9785.17741219116,463
2011-03-10,24429.77,2011,1,3,March,10,10,3,Thursday,0,0,0,69,20320.23,32818.19,21463.94,14153.34,16348.025714285719,8558.075471225799,16594.902142857143,9155.79762910914,17031.377666666664,9872.83714957525,464
2011-03-11,20894.75,2011,1,3,March,10,11,4,Friday,0,0,0,70,24429.77,17302.55,18377.14,11910.83,16861.19714285715,8730.808528230658,16774.731428571427,9218.008181041578,17330.841666666667,9848.384717616773,465
2011-03-12,0.0,2011,1,3,March,10,12,5,Saturday,1,0,0,71,20894.75,0.0,0.0,14155.36,16861.19714285715,8730.808528230658,16774.731428571427,9218.008181041578,16858.996333333333,10332.948661745077,466
2011-03-13,4117.22,2011,1,3,March,10,13,6,Sunday,1,0,0,72,0.0,9951.67,9382.710000000001,18579.96,16027.704285714291,9722.538428990481,16398.625,9640.54739452917,16376.905,10584.216941892004,467
2011-03-14,25866.33,2011,1,3,March,11,14,0,Monday,0,0,0,73,4117.22,20247.850000000002,15026.68,0.0,16830.34428571429,10341.226799627304,17172.885714285712,9952.133488285563,17239.116,10252.48117171365,468
2011-03-15,14896.28,2011,1,3,March,11,15,1,Tuesday,0,0,0,74,25866.33,22184.11,23621.59,5645.4800000000005,15789.225714285718,10075.846800702662,16549.649285714284,9789.097971187777,17547.476000000002,10028.427943030929,469
2011-03-16,21715.11,2011,1,3,March,11,16,2,Wednesday,0,0,0,75,14896.28,20320.23,18666.14,22999.39,15988.49428571429,10193.496958788484,16767.432857142856,9873.360210629944,17504.666666666668,10007.070726055945,470
2011-03-17,31976.510000000002,2011,1,3,March,11,17,3,Thursday,0,0,0,76,21715.11,24429.77,32818.19,37750.62,17066.600000000006,11544.62074424281,16707.312857142857,9770.130165701901,17312.196333333333,9653.526690184304,471
2011-03-18,23334.600000000002,2011,1,3,March,11,18,4,Friday,0,0,0,77,31976.510000000002,20894.75,17302.55,23413.97,17415.150000000005,11715.035144565354,17138.17357142857,9930.095743429873,17309.550666666666,9651.807483474204,472
2011-03-19,0.0,2011,1,3,March,11,19,5,Saturday,1,0,0,78,23334.600000000002,0.0,0.0,17659.64,17415.150000000005,11715.035144565354,17138.17357142857,9930.095743429873,16720.896,10155.11896649503,473
2011-03-20,19880.99,2011,1,3,March,11,20,6,Sunday,1,0,0,79,0.0,4117.22,9951.67,14438.73,19667.117142857147,10142.305976811109,17847.410714285714,9729.903885165508,16902.304666666667,10161.552682730597,474
2011-03-21,16020.1,2011,1,3,March,12,21,0,Monday,0,0,0,80,19880.99,25866.33,20247.850000000002,0.0,18260.51285714286,9816.813534607778,17545.428571428572,9715.26806181084,17436.308,9650.787050309285,475
2011-03-22,19016.94,2011,1,3,March,12,22,1,Tuesday,0,0,0,81,16020.1,14896.28,22184.11,9437.8,18849.178571428576,9704.358092138236,17319.202142857142,9635.491758628646,17755.612666666668,9534.794056345658,476
2011-03-23,21566.02,2011,1,3,March,12,23,2,Wednesday,0,0,0,82,19016.94,21715.11,20320.23,32724.38,18827.880000000005,9697.180731819322,17408.187142857143,9671.025542973743,17383.667333333335,9140.213424369316,477
2011-03-24,36496.79,2011,1,3,March,12,24,3,Thursday,0,0,0,83,21566.02,31976.510000000002,24429.77,29116.63,19473.63428571429,10805.83796227745,18270.117142857143,10815.034984674232,17629.67266666667,9556.718215133395,478
2011-03-25,27271.1,2011,1,3,March,12,25,4,Friday,0,0,0,84,36496.79,23334.600000000002,20894.75,19315.97,20035.991428571433,11137.59774238961,18725.570714285717,11065.433446743637,17894.843666666664,9714.189906790849,479
2011-03-26,0.0,2011,1,3,March,12,26,5,Saturday,1,0,0,85,27271.1,0.0,0.0,21463.94,20035.991428571433,11137.59774238961,18725.570714285717,11065.433446743637,17179.379,10219.537359376545,480
2011-03-27,9189.77,2011,1,3,March,12,27,6,Sunday,1,0,0,86,0.0,19880.99,4117.22,18377.14,18508.67428571429,11871.282653799317,19087.895714285718,10624.569850942804,16873.133333333335,10319.574636482897,481
2011-03-28,19961.67,2011,1,3,March,13,28,0,Monday,0,0,0,87,9189.77,16020.1,25866.33,0.0,19071.75571428572,11826.966931425395,18666.134285714284,10450.562189618597,17538.522333333334,9825.844096894047,482
2011-03-29,37190.52,2011,1,3,March,13,29,1,Tuesday,0,0,0,88,19961.67,19016.94,14896.28,9382.710000000001,21667.98142857143,13664.837964305148,20258.579999999998,11479.828291542764,18465.449333333334,10328.6963523824,483
2011-03-30,29523.85,2011,1,3,March,13,30,2,Wednesday,0,0,0,89,37190.52,21566.02,21715.11,15026.68,22804.814285714292,13982.276470633438,20816.347142857147,11742.730120166525,18948.68833333333,10499.974671061134,484
2011-03-31,25621.11,2011,1,3,March,13,31,3,Thursday,0,0,1,90,29523.85,36496.79,31976.510000000002,23621.59,21251.145714285718,12757.928594852807,20362.390000000003,11395.828085027682,19015.339,10536.940775467025,485
2011-04-01,24487.9,2011,2,4,April,13,1,4,Friday,0,1,0,91,25621.11,27271.1,23334.600000000002,18666.14,20853.545714285716,12581.193508382383,20444.768571428573,11423.10231314373,19209.397666666664,10583.793282638604,486
2011-04-02,0.0,2011,2,4,April,13,2,5,Saturday,1,0,0,92,24487.9,0.0,0.0,32818.19,20853.545714285716,12581.193508382383,20444.768571428573,11423.10231314373,18115.458,10822.047000825647,487
2011-04-03,6872.53,2011,2,4,April,13,3,6,Sunday,1,0,0,93,0.0,9189.77,19880.99,17302.55,20522.511428571433,12963.90264782621,19515.59285714286,11987.606203540321,17767.790666666664,11014.881423925464,488
2011-04-04,28998.010000000002,2011,2,4,April,14,4,0,Monday,0,0,0,94,6872.53,19961.67,16020.1,0.0,21813.41714285715,13343.107466390959,20442.58642857143,12196.476344235012,18734.391,10668.831053958373,489
2011-04-05,28667.42,2011,2,4,April,14,5,1,Tuesday,0,0,0,95,28998.010000000002,37190.52,19016.94,9951.67,20595.831428571433,12030.347454410812,21131.90642857143,12381.020240258866,19358.249333333337,10684.741982956439,490
2011-04-06,12698.32,2011,2,4,April,14,6,2,Wednesday,0,0,0,96,28667.42,29523.85,21566.02,20247.850000000002,18192.184285714287,11623.210208344475,20498.499285714286,12582.300356516282,19106.59833333333,10751.761762025146,491
2011-04-07,16780.32,2011,2,4,April,14,7,3,Thursday,0,0,0,97,12698.32,25621.11,36496.79,22184.11,16929.21428571429,11152.225967871318,19090.18,11728.329069379153,18926.472,10743.688085344294,492
2011-04-08,22673.91,2011,2,4,April,14,8,4,Friday,0,0,0,98,16780.32,24487.9,27271.1,20320.23,16670.07285714286,10966.848403204021,18761.809285714287,11544.576555441572,19004.928,10762.793904774848,493
2011-04-09,0.0,2011,2,4,April,14,9,5,Saturday,1,0,0,99,22673.91,0.0,0.0,24429.77,16670.07285714286,10966.848403204021,18761.809285714287,11544.576555441572,18190.602333333332,11251.296990801822,494
2011-04-10,9879.75,2011,2,4,April,14,10,6,Sunday,1,0,0,100,0.0,6872.53,9189.77,20894.75,17099.675714285717,10570.834968249354,18811.09357142857,11501.963905465129,17823.435666666664,11339.391740591975,495
2011-04-11,20179.7,2011,2,4,April,15,11,0,Monday,0,0,0,101,9879.75,28998.010000000002,19961.67,0.0,15839.917142857148,9374.278290209437,18826.667142857146,11503.78907412904,18496.092333333334,10832.861021240686,496
2011-04-12,23988.6,2011,2,4,April,15,12,1,Tuesday,0,0,0,102,20179.7,28667.42,37190.52,4117.22,15171.51428571429,8426.064985843836,17883.672857142858,10367.657712436076,19158.471666666668,10526.53255074223,497
2011-04-13,24450.27,2011,2,4,April,15,13,2,Wednesday,0,0,0,103,23988.6,12698.32,29523.85,25866.33,16850.36428571429,9002.22456995103,17521.274285714284,10012.054502619541,19111.26966666667,10498.55435701657,498
2011-04-14,35682.73,2011,2,4,April,15,14,3,Thursday,0,0,0,104,24450.27,16780.32,25621.11,14896.28,19550.708571428575,11473.52285780827,18239.961428571427,10954.928774327824,19804.151333333335,10889.435363593853,499
2011-04-15,17999.181,2011,2,4,April,15,15,4,Friday,0,0,0,105,35682.73,22673.91,24487.9,21715.11,18882.890142857148,11397.231689307924,17776.4815,10806.514721939875,19680.287033333334,10888.082946954111,500
2011-04-16,0.0,2011,2,4,April,15,16,5,Saturday,1,0,0,106,17999.181,0.0,0.0,31976.510000000002,18882.890142857148,11397.231689307924,17776.4815,10806.514721939875,18614.40336666667,11203.43776715855,501
2011-04-17,12630.34,2011,2,4,April,15,17,6,Sunday,1,0,0,107,0.0,9879.75,6872.53,23334.600000000002,19275.831571428575,11078.04413522224,18187.753642857144,10463.741325417863,18257.5947,11218.369943758871,502
2011-04-18,43671.37,2011,2,4,April,16,18,0,Monday,0,0,0,108,12630.34,20179.7,28998.010000000002,0.0,22631.784428571435,14444.29963226422,19235.850785714283,12217.712319752845,19713.307033333334,11594.663101234586,503
2011-04-19,18811.19,2011,2,4,April,16,19,1,Tuesday,0,0,0,109,43671.37,23988.6,28667.42,19880.99,21892.154428571434,14495.708426601244,18531.83435714286,11912.596169157085,19677.64703333333,11595.774659999804,504
2011-04-20,25715.8,2011,2,4,April,16,20,2,Wednesday,0,0,0,110,18811.19,24450.27,12698.32,16020.1,22072.944428571434,14540.75245499495,19461.65435714286,11930.2617055297,20000.83703333333,11625.39698493707,505
2011-04-21,27771.04,2011,2,4,April,16,21,3,Thursday,0,0,0,111,25715.8,35682.73,16780.32,19016.94,20942.703000000005,13582.469104066367,20246.705785714286,12100.64503080936,20292.640366666667,11709.411660880249,506
2011-04-22,0.0,2011,2,4,April,16,22,4,Friday,0,0,0,112,27771.04,17999.181,22673.91,21566.02,18371.391428571435,15761.513181257344,18627.140785714284,13216.681871284853,19573.773033333335,12276.787701758007,507
2011-04-23,0.0,2011,2,4,April,16,23,5,Saturday,1,0,0,113,0.0,0.0,0.0,36496.79,18371.391428571435,15761.513181257344,18627.140785714284,13216.681871284853,18357.213366666667,12350.079626682606,508
2011-04-24,0.0,2011,2,4,April,16,24,6,Sunday,1,0,0,114,0.0,12630.34,9879.75,27271.1,16567.057142857146,17186.771960783055,17921.444357142856,13962.395264893012,17448.1767,12670.831307422652,509
2011-04-25,0.0,2011,2,4,April,17,25,0,Monday,0,0,0,115,0.0,43671.37,20179.7,0.0,10328.290000000005,13163.579055288703,16480.037214285716,14731.759374555224,17448.1767,12670.831307422652,510
2011-04-26,21536.86,2011,2,4,April,17,26,1,Tuesday,0,0,0,116,0.0,18811.19,23988.6,9189.77,10717.671428571432,13492.528827870494,16304.91292857143,14649.980645485228,17859.746366666666,12593.626435078852,511
2011-04-27,23566.91,2011,2,4,April,17,27,2,Wednesday,0,0,0,117,21536.86,25715.8,24450.27,19961.67,10410.687142857147,13113.538810355218,16241.815785714285,14614.058431793694,17979.921033333332,12631.52016961348,512
2011-04-28,21312.18,2011,2,4,April,17,28,3,Thursday,0,0,0,118,23566.91,27771.04,35682.73,37190.52,9487.99285714286,11855.312049595854,15215.34792857143,13613.985145758901,17450.643033333334,12121.164922378584,513
2011-04-29,0.0,2011,2,4,April,17,29,4,Friday,0,0,0,119,21312.18,0.0,17999.181,29523.85,9487.99285714286,11855.312049595854,13929.692142857142,14169.425440182018,16466.5147,12304.280011880792,514
2011-04-30,0.0,2011,2,4,April,17,30,5,Saturday,1,0,1,120,0.0,0.0,0.0,25621.11,9487.99285714286,11855.312049595854,13929.692142857142,14169.425440182018,15612.4777,12533.984157632613,515
2011-05-01,6958.11,2011,2,5,May,17,1,6,Sunday,1,1,0,121,0.0,0.0,12630.34,24487.9,10482.008571428576,11200.836061738859,13524.532857142856,14290.019405411962,15028.151366666665,12514.548565870538,516
2011-05-02,0.0,2011,2,5,May,18,2,0,Monday,0,0,0,122,6958.11,0.0,43671.37,0.0,10482.008571428576,11200.836061738859,10405.149285714286,11742.473710875604,15028.151366666665,12514.548565870538,517
2011-05-03,28877.21,2011,2,5,May,18,3,1,Tuesday,0,0,0,123,0.0,21536.86,18811.19,6872.53,11530.630000000005,12657.20360162815,11124.150714285714,12575.409394895267,15761.6407,12664.021689903573,518
2011-05-04,27509.81,2011,2,5,May,18,4,2,Wednesday,0,0,0,124,28877.21,23566.91,25715.8,28998.010000000002,12093.901428571433,13350.84299708385,11252.294285714286,12743.552485447182,15712.034033333333,12613.19793260115,519
2011-05-05,25191.79,2011,2,5,May,18,5,3,Thursday,0,0,0,125,27509.81,21312.18,27771.04,28667.42,12648.131428571434,13867.815745792468,11068.062142857143,12502.741512848612,15596.1797,12505.600374905041,520
2011-05-06,30783.33,2011,2,5,May,18,6,4,Friday,0,0,0,126,25191.79,0.0,0.0,12698.32,17045.750000000004,14067.899252362975,13266.871428571429,13099.160879214132,16199.013366666668,12793.668789640782,521
2011-05-07,0.0,2011,2,5,May,18,7,5,Saturday,1,0,0,127,30783.33,0.0,0.0,16780.32,17045.750000000004,14067.899252362975,13266.871428571429,13099.160879214132,15639.669366666667,13129.78322327188,522
2011-05-08,18731.98,2011,2,5,May,18,8,6,Sunday,1,0,0,128,0.0,6958.11,0.0,22673.91,18727.73142857143,13346.124258929342,14604.869999999999,12586.434627832676,15508.2717,13076.576717187829,523
2011-05-09,21608.16,2011,2,5,May,19,9,0,Monday,0,0,0,129,18731.98,0.0,0.0,0.0,21814.611428571432,10484.761511850516,16148.31,11967.363699681706,16228.5437,12784.752899189101,524
2011-05-10,29807.25,2011,2,5,May,19,10,1,Tuesday,0,0,0,130,21608.16,28877.21,21536.86,9879.75,21947.474285714292,10594.493449767331,16739.05214285714,12448.280152684078,16892.7937,12959.997519646284,525
2011-05-11,31848.3,2011,2,5,May,19,11,2,Wednesday,0,0,0,131,29807.25,27509.81,23566.91,20179.7,22567.258571428574,11089.46641370007,17330.58,12982.967774050894,17281.747033333333,13234.241651172086,526
2011-05-12,59827.74,2011,2,5,May,19,12,3,Thursday,0,0,0,132,31848.3,25191.79,21312.18,23988.6,27515.25142857143,18018.205931374378,20081.691428571427,17265.88844892269,18476.385033333332,15314.60228652511,527
2011-05-13,25815.72,2011,2,5,May,19,13,4,Friday,0,0,0,133,59827.74,30783.33,0.0,24450.27,26805.59285714286,17965.78800769278,21925.67142857143,16308.19244985205,18521.90003333333,15334.984389252573,528
2011-05-14,0.0,2011,2,5,May,19,14,5,Saturday,1,0,0,134,25815.72,0.0,0.0,35682.73,26805.59285714286,17965.78800769278,21925.67142857143,16308.192449852051,17332.4757,15341.869045757701,529
2011-05-15,9667.15,2011,2,5,May,19,15,6,Sunday,1,0,0,135,0.0,18731.98,6958.11,17999.181,25510.617142857147,18944.7507976948,22119.174285714285,16132.056186065634,17054.74133333333,15404.672443299716,530
2011-05-16,35706.7,2011,2,5,May,20,16,0,Monday,0,0,0,136,9667.15,21608.16,0.0,0.0,27524.69428571429,19208.318004781046,24669.652857142857,15159.297449275822,18244.96466666667,15420.928985093009,531
2011-05-17,46361.090000000004,2011,2,5,May,20,17,1,Tuesday,0,0,0,137,35706.7,29807.25,28877.21,12630.34,29889.528571428575,20511.011424601857,25918.50142857143,16215.937266666804,19369.323,16207.079674716071,532
2011-05-18,32775.69,2011,2,5,May,20,18,2,Wednesday,0,0,0,138,46361.090000000004,31848.3,27509.81,43671.37,30022.01285714286,20528.759564902863,26294.635714285716,16316.447984487508,19006.13366666667,15759.613933754103,533
2011-05-19,31521.87,2011,2,5,May,20,19,3,Thursday,0,0,0,139,32775.69,59827.74,25191.79,18811.19,25978.31714285715,15958.214662924895,26746.78428571429,16371.151328751637,19429.822999999997,15924.193025929997,534
